51,0,0.454112,-0.19211,1.86174,-nan,-nan,-nan,RELEASE
52,0,0.451753,-0.192,1.86111,0.0529556,0.476051,1.77971,RELEASE
53,0,0.455984,-0.189281,1.86267,0.0529556,0.476051,1.77971,RELEASE
54,0,0.451276,-0.189517,1.86469,0.0529556,0.476051,1.77971,RELEASE
55,0,0.451375,-0.191145,1.86295,0.0529556,0.476051,1.77971,RELEASE
56,0,0.4557,-0.189321,1.86542,0.0529556,0.476051,1.77971,RELEASE
57,0,0.454487,-0.189776,1.8637,0.0529556,0.476051,1.77971,RELEASE
58,0,0.452962,-0.191481,1.86816,0.0529556,0.476051,1.77971,RELEASE
59,0,0.453265,-0.188366,1.86468,0.0529556,0.476051,1.77971,RELEASE
60,0,0.460545,-0.188085,1.86588,0.0529556,0.476051,1.77971,RELEASE
61,0,0.455667,-0.190225,1.86346,0.0529556,0.476051,1.77971,RELEASE
62,0,0.453944,-0.190081,1.86714,0.0529556,0.476051,1.77971,RELEASE
63,0,0.452425,-0.191187,1.86574,0.0529556,0.476051,1.77971,RELEASE
64,0,0.452353,-0.190373,1.8646,0.0529556,0.476051,1.77971,RELEASE
65,0,0.453126,-0.18982,1.86677,0.0529556,0.476051,1.77971,RELEASE
66,0,0.452237,-0.189245,1.86375,0.0529556,0.476051,1.77971,RELEASE
67,0,0.452864,-0.191469,1.86695,0.0529556,0.476051,1.77971,RELEASE
68,0,0.454278,-0.189579,1.86547,0.0529556,0.476051,1.77971,RELEASE
69,0,0.450356,-0.191194,1.86522,0.0529556,0.476051,1.77971,RELEASE
70,0,0.451694,-0.191434,1.86753,0.0529556,0.476051,1.77971,RELEASE
71,0,0.451052,-0.191579,1.86529,0.0529556,0.476051,1.77971,RELEASE
72,0,0.452185,-0.191156,1.86536,0.0529556,0.476051,1.77971,RELEASE
73,0,0.456321,-0.191357,1.86277,0.0529556,0.476051,1.77971,RELEASE
74,0,0.452275,-0.190991,1.86671,0.0529556,0.476051,1.77971,RELEASE
75,0,0.453053,-0.190373,1.86718,0.0529556,0.476051,1.77971,RELEASE
76,0,0.45087,-0.190504,1.86566,0.0529556,0.476051,1.77971,RELEASE
77,0,0.451142,-0.191519,1.86524,0.0529556,0.476051,1.77971,RELEASE
78,0,0.451967,-0.190179,1.86735,0.0529556,0.476051,1.77971,RELEASE
79,0,0.4512,-0.191872,1.86864,0.0529556,0.476051,1.77971,RELEASE
80,0,0.455169,-0.191347,1.86314,0.0529556,0.476051,1.77971,RELEASE
81,0,0.451616,-0.188961,1.8678,0.0529556,0.476051,1.77971,RELEASE
82,0,0.452312,-0.191495,1.86864,0.0529556,0.476051,1.77971,RELEASE
83,0,0.454913,-0.188047,1.86696,0.0529556,0.476051,1.77971,RELEASE
84,0,0.451797,-0.191019,1.86843,0.0529556,0.476051,1.77971,RELEASE
85,0,0.451821,-0.190355,1.86656,0.0529556,0.476051,1.77971,RELEASE
86,0,0.451802,-0.189092,1.86886,0.0529556,0.476051,1.77971,RELEASE
87,0,0.451387,-0.191482,1.86964,0.0529556,0.476051,1.77971,RELEASE
88,0,0.451692,-0.190576,1.86864,0.0529556,0.476051,1.77971,RELEASE
89,0,0.453811,-0.190373,1.86893,0.0529556,0.476051,1.77971,RELEASE
90,0,0.446313,-0.1878,1.84241,0.0529556,0.476051,1.77971,RELEASE
91,0,0.444922,-0.186786,1.83948,0.0529556,0.476051,1.77971,RELEASE
92,0,0.443918,-0.187196,1.83947,0.0529556,0.476051,1.77971,RELEASE
93,0,0.44405,-0.187948,1.839,0.0529556,0.476051,1.77971,RELEASE
94,0,0.444372,-0.18732,1.83741,0.0529556,0.476051,1.77971,RELEASE
