51,0,0.472379,-0.185275,1.85844,-nan,-nan,-nan,RELEASE
52,0,0.47628,-0.184466,1.85893,-nan,-nan,-nan,RELEASE
53,0,0.474464,-0.185593,1.8605,-nan,-nan,-nan,RELEASE
54,0,0.47359,-0.184392,1.85972,-nan,-nan,-nan,RELEASE
56,0,0.474964,-0.184066,1.86032,-nan,-nan,-nan,RELEASE
57,0,0.471878,-0.184049,1.85841,0.0550085,0.467477,1.7468,RELEASE
58,0,0.47616,-0.184046,1.85967,0.0550085,0.467477,1.7468,RELEASE
59,0,0.473088,-0.183949,1.85945,0.0550085,0.467477,1.7468,RELEASE
60,0,0.473325,-0.18415,1.85856,0.0550085,0.467477,1.7468,RELEASE
61,0,0.473724,-0.184771,1.85969,0.0550085,0.467477,1.7468,RELEASE
62,0,0.472513,-0.18412,1.85891,0.0550085,0.467477,1.7468,RELEASE
63,0,0.473691,-0.183967,1.86053,0.0550085,0.467477,1.7468,RELEASE
64,0,0.475417,-0.184304,1.85611,0.0550085,0.467477,1.7468,RELEASE
65,0,0.474757,-0.185211,1.85929,0.0550085,0.467477,1.7468,RELEASE
66,0,0.475588,-0.183101,1.85858,0.0550085,0.467477,1.7468,RELEASE
67,0,0.481674,-0.181867,1.85455,0.0550085,0.467477,1.7468,RELEASE
68,0,0.474379,-0.183415,1.85858,0.0550085,0.467477,1.7468,RELEASE
69,0,0.473488,-0.183537,1.86125,0.0550085,0.467477,1.7468,RELEASE
70,0,0.477281,-0.182934,1.85735,0.0550085,0.467477,1.7468,RELEASE
71,0,0.472488,-0.18351,1.85835,0.0550085,0.467477,1.7468,RELEASE
72,0,0.47264,-0.184734,1.8635,0.0550085,0.467477,1.7468,RELEASE
73,0,0.475314,-0.18404,1.85644,0.0550085,0.467477,1.7468,RELEASE
74,0,0.474429,-0.184214,1.85813,0.0550085,0.467477,1.7468,RELEASE
75,0,0.475935,-0.185196,1.86045,0.0550085,0.467477,1.7468,RELEASE
76,0,0.474716,-0.184341,1.85708,0.0550085,0.467477,1.7468,RELEASE
77,0,0.472176,-0.184297,1.85987,0.0550085,0.467477,1.7468,RELEASE
78,0,0.476459,-0.183354,1.85813,0.0550085,0.467477,1.7468,RELEASE
79,0,0.472514,-0.183595,1.85809,0.0550085,0.467477,1.7468,RELEASE
80,0,0.4718,-0.183182,1.85923,0.0550085,0.467477,1.7468,RELEASE
81,0,0.472129,-0.183837,1.85924,0.0550085,0.467477,1.7468,RELEASE
82,0,0.476161,-0.182442,1.85833,0.0550085,0.467477,1.7468,RELEASE
83,0,0.476725,-0.183249,1.85911,0.0550085,0.467477,1.7468,RELEASE
84,0,0.47829,-0.181861,1.85844,0.0550085,0.467477,1.7468,RELEASE
85,0,0.473411,-0.182479,1.85738,0.0550085,0.467477,1.7468,RELEASE
86,0,0.475295,-0.182438,1.85653,0.0550085,0.467477,1.7468,RELEASE
87,0,0.478965,-0.183644,1.85771,0.0550085,0.467477,1.7468,RELEASE
88,0,0.479396,-0.182447,1.86037,0.0550085,0.467477,1.7468,RELEASE
89,0,0.479821,-0.181158,1.85803,0.0550085,0.467477,1.7468,RELEASE
90,0,0.475113,-0.182764,1.85913,0.0550085,0.467477,1.7468,RELEASE
91,0,0.470406,-0.182453,1.85184,0.0550085,0.467477,1.7468,RELEASE
92,0,0.470962,-0.182535,1.84988,0.0550085,0.467477,1.7468,RELEASE
93,0,0.469918,-0.182281,1.85035,0.0550085,0.467477,1.7468,RELEASE
