51,0,0.601326,-0.171065,1.86846,-nan,-nan,-nan,RELEASE
53,0,0.600487,-0.17217,1.86877,-nan,-nan,-nan,RELEASE
54,0,0.599044,-0.17135,1.86806,-0.000240494,0.462937,1.72999,RELEASE
55,0,0.601438,-0.17143,1.86818,-0.000240494,0.462937,1.72999,RELEASE
56,0,0.598867,-0.173073,1.8667,-0.000240494,0.462937,1.72999,RELEASE
57,0,0.597934,-0.17303,1.86872,-0.000240494,0.462937,1.72999,RELEASE
58,0,0.598551,-0.172729,1.86771,-0.000240494,0.462937,1.72999,RELEASE
59,0,0.60099,-0.171937,1.86954,-0.000240494,0.462937,1.72999,RELEASE
60,0,0.601151,-0.172351,1.86791,-0.000240494,0.462937,1.72999,RELEASE
61,0,0.601942,-0.171899,1.86809,-0.000240494,0.462937,1.72999,RELEASE
62,0,0.600324,-0.171406,1.8681,-0.000240494,0.462937,1.72999,RELEASE
63,0,0.599012,-0.173101,1.86821,-0.000240494,0.462937,1.72999,RELEASE
64,0,0.59844,-0.172295,1.86776,-0.000240494,0.462937,1.72999,RELEASE
65,0,0.600517,-0.172288,1.86869,-0.000240494,0.462937,1.72999,RELEASE
66,0,0.600483,-0.171529,1.86951,-0.000240494,0.462937,1.72999,RELEASE
67,0,0.599631,-0.171421,1.86879,-0.000240494,0.462937,1.72999,RELEASE
68,0,0.598255,-0.172472,1.86817,-0.000240494,0.462937,1.72999,RELEASE
69,0,0.600122,-0.172008,1.86923,-0.000240494,0.462937,1.72999,RELEASE
70,0,0.602101,-0.17158,1.86841,-0.000240494,0.462937,1.72999,RELEASE
71,0,0.599977,-0.171832,1.86713,-0.000240494,0.462937,1.72999,RELEASE
72,0,0.600951,-0.170507,1.86891,-0.000240494,0.462937,1.72999,RELEASE
73,0,0.601255,-0.171352,1.87064,-0.000240494,0.462937,1.72999,RELEASE
74,0,0.599144,-0.171933,1.86777,-0.000240494,0.462937,1.72999,RELEASE
75,0,0.598604,-0.171313,1.86997,-0.000240494,0.462937,1.72999,RELEASE
76,0,0.599664,-0.172577,1.86807,-0.000240494,0.462937,1.72999,RELEASE
77,0,0.599847,-0.172371,1.86947,-0.000240494,0.462937,1.72999,RELEASE
78,0,0.5999,-0.171201,1.86936,-0.000240494,0.462937,1.72999,RELEASE
79,0,0.599346,-0.171879,1.86852,-0.000240494,0.462937,1.72999,RELEASE
80,0,0.600869,-0.171932,1.86828,-0.000240494,0.462937,1.72999,RELEASE
81,0,0.600086,-0.172806,1.86835,-0.000240494,0.462937,1.72999,RELEASE
82,0,0.599703,-0.172387,1.8697,-0.000240494,0.462937,1.72999,RELEASE
83,0,0.600624,-0.172306,1.86989,-0.000240494,0.462937,1.72999,RELEASE
84,0,0.598395,-0.172688,1.86919,-0.000240494,0.462937,1.72999,RELEASE
85,0,0.599279,-0.17172,1.86876,-0.000240494,0.462937,1.72999,RELEASE
86,0,0.599318,-0.171806,1.86867,-0.000240494,0.462937,1.72999,RELEASE
87,0,0.60077,-0.171988,1.86984,-0.000240494,0.462937,1.72999,RELEASE
88,0,0.59849,-0.17195,1.86864,-0.000240494,0.462937,1.72999,RELEASE
89,0,0.599956,-0.172001,1.86783,-0.000240494,0.462937,1.72999,RELEASE
90,0,0.588581,-0.168905,1.83888,-0.000240494,0.462937,1.72999,RELEASE
91,0,0.587307,-0.169943,1.83808,-0.000240494,0.462937,1.72999,RELEASE
92,0,0.590069,-0.16814,1.8398,-0.000240494,0.462937,1.72999,RELEASE
93,0,0.590345,-0.169399,1.84069,-0.000240494,0.462937,1.72999,RELEASE
94,0,0.589629,-0.169443,1.84022,-0.000240494,0.462937,1.72999,RELEASE
95,0,0.588359,-0.16985,1.83889,-0.000240494,0.462937,1.72999,RELEASE
96,0,0.589476,-0.168658,1.83959,-0.000240494,0.462937,1.72999,RELEASE
97,0,0.588306,-0.169251,1.83959,-0.000240494,0.462937,1.72999,RELEASE
98,0,0.590607,-0.168662,1.83986,-0.000240494,0.462937,1.72999,RELEASE
99,0,0.58976,-0.169703,1.83979,-0.000240494,0.462937,1.72999,RELEASE
100,0,0.589783,-0.169162,1.84022,-0.000240494,0.462937,1.72999,RELEASE
101,0,0.589028,-0.169184,1.83866,-0.000240494,0.462937,1.72999,RELEASE
