51,0,0.504603,-0.196932,1.88196,-nan,-nan,-nan,RELEASE
52,0,0.50219,-0.19182,1.88841,-nan,-nan,-nan,RELEASE
54,0,0.503506,-0.191216,1.88526,-nan,-nan,-nan,RELEASE
55,0,0.509301,-0.194316,1.87873,-nan,-nan,-nan,RELEASE
56,0,0.506597,-0.194111,1.87985,-nan,-nan,-nan,RELEASE
57,0,0.50443,-0.190912,1.88207,-nan,-nan,-nan,RELEASE
59,0,0.50339,-0.190286,1.88425,-nan,-nan,-nan,RELEASE
60,1,0.502208,-0.190485,1.88707,-nan,-nan,-nan,SHELF
61,1,0.501036,-0.192172,1.88465,-nan,-nan,-nan,SHELF
62,1,0.501488,-0.192198,1.87904,-nan,-nan,-nan,SHELF
64,1,0.50274,-0.193409,1.87767,-nan,-nan,-nan,SHELF
65,1,0.502655,-0.195415,1.87957,-nan,-nan,-nan,SHELF
66,1,0.503566,-0.195542,1.87906,-nan,-nan,-nan,SHELF
67,1,0.503774,-0.196443,1.88163,-nan,-nan,-nan,SHELF
68,1,0.504872,-0.196711,1.88268,-nan,-nan,-nan,SHELF
70,1,0.505104,-0.196332,1.878,-nan,-nan,-nan,SHELF
71,1,0.507128,-0.197581,1.88127,-nan,-nan,-nan,SHELF
72,1,0.508524,-0.197564,1.87812,0.184273,0.40637,1.8065,SHELF
73,1,0.510418,-0.19695,1.87908,0.184273,0.40637,1.8065,SHELF
74,1,0.510412,-0.197068,1.87647,0.184273,0.40637,1.8065,SHELF
75,1,0.511013,-0.196332,1.87826,0.184273,0.40637,1.8065,SHELF
76,1,0.512149,-0.196835,1.8766,0.184273,0.40637,1.8065,SHELF
77,1,0.511704,-0.197098,1.876,0.184273,0.40637,1.8065,SHELF
78,1,0.510955,-0.195154,1.87697,0.184273,0.40637,1.8065,SHELF
79,1,0.511558,-0.196797,1.87692,0.184273,0.40637,1.8065,SHELF
80,1,0.512487,-0.195033,1.87824,0.184273,0.40637,1.8065,SHELF
81,1,0.513102,-0.198262,1.8749,0.184273,0.40637,1.8065,SHELF
82,1,0.511142,-0.196973,1.87535,0.184273,0.40637,1.8065,SHELF
83,1,0.509869,-0.196269,1.87332,0.184273,0.40637,1.8065,SHELF
84,1,0.51218,-0.19735,1.87452,0.184273,0.40637,1.8065,SHELF
85,1,0.512626,-0.195249,1.87483,0.184273,0.40637,1.8065,SHELF
86,1,0.514458,-0.195396,1.87753,0.184273,0.40637,1.8065,SHELF
87,1,0.514432,-0.19537,1.87745,0.184273,0.40637,1.8065,SHELF
88,1,0.51383,-0.194613,1.87834,0.184273,0.40637,1.8065,SHELF
89,1,0.513055,-0.195,1.87768,0.184273,0.40637,1.8065,SHELF
90,1,0.514004,-0.195247,1.87884,0.184273,0.40637,1.8065,SHELF
91,1,0.513734,-0.194238,1.88069,0.184273,0.40637,1.8065,SHELF
92,1,0.503652,-0.191722,1.8467,0.184273,0.40637,1.8065,SHELF
93,1,0.504111,-0.192227,1.84866,0.184273,0.40637,1.8065,SHELF
94,1,0.505693,-0.191004,1.84662,0.184273,0.40637,1.8065,SHELF
95,1,0.506118,-0.192043,1.84899,0.184273,0.40637,1.8065,SHELF
96,1,0.505937,-0.192434,1.84919,0.184273,0.40637,1.8065,SHELF
97,1,0.506699,-0.192538,1.85001,0.184273,0.40637,1.8065,SHELF
98,1,0.505181,-0.192517,1.84485,0.184273,0.40637,1.8065,SHELF
99,1,0.506834,-0.191608,1.84702,0.184273,0.40637,1.8065,SHELF
100,1,0.505482,-0.193816,1.84967,0.184273,0.40637,1.8065,SHELF
101,1,0.506502,-0.192061,1.84528,0.184273,0.40637,1.8065,SHELF
102,1,0.506263,-0.192378,1.84756,0.184273,0.40637,1.8065,SHELF
103,1,0.508197,-0.190721,1.84815,0.184273,0.40637,1.8065,SHELF
104,1,0.503847,-0.189106,1.83776,0.184273,0.40637,1.8065,SHELF
105,1,0.499451,-0.185012,1.82743,0.184273,0.40637,1.8065,SHELF
106,1,0.492087,-0.176779,1.81532,0.184273,0.40637,1.8065,SHELF
107,1,0.473194,-0.172621,1.79897,0.184273,0.40637,1.8065,SHELF
108,1,0.454877,-0.168143,1.77383,0.184273,0.40637,1.8065,SHELF
109,1,0.433527,-0.164175,1.75192,0.184273,0.40637,1.8065,MOVE
110,1,0.396186,-0.162551,1.71,0.184273,0.40637,1.8065,MOVE
111,1,0.354332,-0.166167,1.68267,0.184273,0.40637,1.8065,MOVE
112,1,0.316573,-0.167991,1.65651,0.184273,0.40637,1.8065,MOVE
113,1,0.285476,-0.165076,1.63433,0.184273,0.40637,1.8065,MOVE
114,1,0.236971,-0.167804,1.60752,0.184273,0.40637,1.8065,MOVE
115,1,0.190895,-0.16478,1.58812,0.184273,0.40637,1.8065,MOVE
116,1,0.14804,-0.167167,1.57099,0.184273,0.40637,1.8065,MOVE
117,1,0.102679,-0.167011,1.54644,0.184273,0.40637,1.8065,MOVE
118,1,0.0614071,-0.173636,1.53268,0.184273,0.40637,1.8065,MOVE
119,1,0.0235369,-0.177689,1.53343,0.184273,0.40637,1.8065,MOVE
120,1,-0.00810108,-0.177608,1.53227,0.184273,0.40637,1.8065,MOVE
121,1,-0.0456176,-0.185164,1.51875,0.184273,0.40637,1.8065,MOVE
122,1,-0.0821148,-0.190804,1.51582,0.184273,0.40637,1.8065,MOVE
123,1,-0.122487,-0.199713,1.50523,0.184273,0.40637,1.8065,MOVE
124,1,-0.164178,-0.207137,1.50382,0.184273,0.40637,1.8065,MOVE
125,1,-0.208461,-0.22206,1.51616,0.184273,0.40637,1.8065,MOVE
126,1,-0.256409,-0.239035,1.51514,0.184273,0.40637,1.8065,MOVE
127,1,-0.303399,-0.259204,1.52489,0.184273,0.40637,1.8065,MOVE
128,1,-0.344781,-0.280143,1.54211,0.184273,0.40637,1.8065,MOVE
129,1,-0.376702,-0.300862,1.53761,0.184273,0.40637,1.8065,MOVE
130,1,-0.40744,-0.318215,1.53378,0.184273,0.40637,1.8065,BIN
131,1,-0.430732,-0.339247,1.54124,0.184273,0.40637,1.8065,BIN
132,1,-0.443983,-0.355781,1.53817,0.184273,0.40637,1.8065,BIN
133,1,-0.455536,-0.367746,1.54579,0.184273,0.40637,1.8065,BIN
134,1,-0.457006,-0.377359,1.54371,0.184273,0.40637,1.8065,BIN
135,1,-0.458448,-0.377157,1.54426,0.184273,0.40637,1.8065,BIN
136,1,-0.458465,-0.377344,1.54363,0.184273,0.40637,1.8065,BIN
137,1,-0.456833,-0.378373,1.53957,0.184273,0.40637,1.8065,BIN
138,1,-0.457575,-0.378872,1.54156,0.184273,0.40637,1.8065,BIN
139,1,-0.456453,-0.378066,1.54059,0.184273,0.40637,1.8065,BIN
140,0,-0.459398,-0.377476,1.54086,0.184273,0.40637,1.8065,RELEASE
141,0,-0.456305,-0.377785,1.53995,0.184273,0.40637,1.8065,RELEASE
142,0,-0.456737,-0.375921,1.54312,0.184273,0.40637,1.8065,RELEASE
143,0,-0.457823,-0.37817,1.5407,0.184273,0.40637,1.8065,RELEASE
144,0,-0.459618,-0.376289,1.54497,0.184273,0.40637,1.8065,RELEASE
145,0,-0.455771,-0.376746,1.54179,0.184273,0.40637,1.8065,RELEASE
146,0,-0.460818,-0.375413,1.54947,0.184273,0.40637,1.8065,RELEASE
147,0,-0.458366,-0.375828,1.54339,0.184273,0.40637,1.8065,RELEASE
148,0,-0.46091,-0.376374,1.54418,0.184273,0.40637,1.8065,RELEASE
149,0,-0.459293,-0.375948,1.54394,0.184273,0.40637,1.8065,RELEASE
150,0,-0.45807,-0.376029,1.54304,0.184273,0.40637,1.8065,RELEASE
151,0,-0.45877,-0.375424,1.54426,0.184273,0.40637,1.8065,RELEASE
152,0,-0.459633,-0.375931,1.54584,0.184273,0.40637,1.8065,RELEASE
153,0,-0.457865,-0.376481,1.54174,0.184273,0.40637,1.8065,RELEASE
154,0,-0.460465,-0.376465,1.54555,0.184273,0.40637,1.8065,RELEASE
155,0,-0.458694,-0.376356,1.54473,0.184273,0.40637,1.8065,RELEASE
156,0,-0.46058,-0.376978,1.54339,0.184273,0.40637,1.8065,RELEASE
157,0,-0.460015,-0.376034,1.54569,0.184273,0.40637,1.8065,RELEASE
158,0,-0.458968,-0.375997,1.54555,0.184273,0.40637,1.8065,RELEASE
159,0,-0.457307,-0.375506,1.54516,0.184273,0.40637,1.8065,RELEASE
160,0,-0.457781,-0.377102,1.54333,0.184273,0.40637,1.8065,RELEASE
161,0,-0.457943,-0.376631,1.54461,0.184273,0.40637,1.8065,RELEASE
162,0,-0.459384,-0.374899,1.54571,0.184273,0.40637,1.8065,RELEASE
163,0,-0.45825,-0.376474,1.54412,0.184273,0.40637,1.8065,RELEASE
164,0,-0.459439,-0.374833,1.5459,0.184273,0.40637,1.8065,RELEASE
165,0,-0.457917,-0.375552,1.54512,0.184273,0.40637,1.8065,RELEASE
166,0,-0.460805,-0.374543,1.54746,0.184273,0.40637,1.8065,RELEASE
167,0,-0.456338,-0.37474,1.53517,0.184273,0.40637,1.8065,RELEASE
168,0,-0.454633,-0.374581,1.53493,0.184273,0.40637,1.8065,RELEASE
169,0,-0.455258,-0.374885,1.53416,0.184273,0.40637,1.8065,RELEASE
170,0,-0.457316,-0.374498,1.53747,0.184273,0.40637,1.8065,RELEASE
171,0,-0.456298,-0.374154,1.53844,0.184273,0.40637,1.8065,RELEASE
172,0,-0.457145,-0.375017,1.53702,0.184273,0.40637,1.8065,RELEASE
173,0,-0.456662,-0.375271,1.53599,0.184273,0.40637,1.8065,RELEASE
174,0,-0.457212,-0.374844,1.53693,0.184273,0.40637,1.8065,RELEASE
175,0,-0.456334,-0.374112,1.53724,0.184273,0.40637,1.8065,RELEASE
176,0,-0.456028,-0.375074,1.53503,0.184273,0.40637,1.8065,RELEASE
177,0,-0.459126,-0.374534,1.53803,0.184273,0.40637,1.8065,RELEASE
178,0,-0.458071,-0.373659,1.53786,0.184273,0.40637,1.8065,RELEASE
179,0,-0.45623,-0.375053,1.53767,0.184273,0.40637,1.8065,RELEASE
180,0,-0.456911,-0.37528,1.53634,0.184273,0.40637,1.8065,RELEASE
181,0,-0.456496,-0.373997,1.53711,0.184273,0.40637,1.8065,RELEASE
182,0,-0.456761,-0.374799,1.53821,0.184273,0.40637,1.8065,RELEASE
183,0,-0.456945,-0.373444,1.54087,0.184273,0.40637,1.8065,RELEASE
184,0,-0.457405,-0.373905,1.54112,0.184273,0.40637,1.8065,RELEASE
185,0,-0.45763,-0.374946,1.53754,0.184273,0.40637,1.8065,RELEASE
186,0,-0.457236,-0.374615,1.53746,0.184273,0.40637,1.8065,RELEASE
187,0,-0.458092,-0.374481,1.53776,0.184273,0.40637,1.8065,RELEASE
188,0,-0.456485,-0.375057,1.53822,0.184273,0.40637,1.8065,RELEASE
189,0,-0.457833,-0.374385,1.53742,0.184273,0.40637,1.8065,RELEASE
190,0,-0.457408,-0.373666,1.53846,0.184273,0.40637,1.8065,RELEASE
191,0,-0.458482,-0.374623,1.53807,0.184273,0.40637,1.8065,RELEASE
192,0,-0.458672,-0.374279,1.53923,0.184273,0.40637,1.8065,RELEASE
193,0,-0.456409,-0.373855,1.53668,0.184273,0.40637,1.8065,RELEASE
194,0,-0.457825,-0.373749,1.53919,0.184273,0.40637,1.8065,RELEASE
195,0,-0.457114,-0.374173,1.539,0.184273,0.40637,1.8065,RELEASE
196,0,-0.457229,-0.374365,1.53683,0.184273,0.40637,1.8065,RELEASE
197,0,-0.458276,-0.373801,1.53737,0.184273,0.40637,1.8065,RELEASE
198,0,-0.458422,-0.374058,1.53839,0.184273,0.40637,1.8065,RELEASE
199,0,-0.457616,-0.373987,1.53724,0.184273,0.40637,1.8065,RELEASE
200,0,-0.457636,-0.374797,1.53637,0.184273,0.40637,1.8065,RELEASE
201,0,-0.458761,-0.373977,1.53826,0.184273,0.40637,1.8065,RELEASE
202,0,-0.45753,-0.373274,1.5385,0.184273,0.40637,1.8065,RELEASE
203,0,-0.457584,-0.373372,1.53924,0.184273,0.40637,1.8065,RELEASE
204,0,-0.457532,-0.374166,1.5392,0.184273,0.40637,1.8065,RELEASE
205,0,-0.458211,-0.373931,1.54204,0.184273,0.40637,1.8065,RELEASE
206,0,-0.458771,-0.373567,1.5427,0.184273,0.40637,1.8065,RELEASE
207,0,-0.457173,-0.374454,1.53754,0.184273,0.40637,1.8065,RELEASE
208,0,-0.458757,-0.374489,1.53704,0.184273,0.40637,1.8065,RELEASE
209,0,-0.457259,-0.375049,1.53518,0.184273,0.40637,1.8065,RELEASE
210,0,-0.45872,-0.373515,1.53887,0.184273,0.40637,1.8065,RELEASE
211,0,-0.457597,-0.374978,1.53942,0.184273,0.40637,1.8065,RELEASE
212,0,-0.45703,-0.37457,1.5368,0.184273,0.40637,1.8065,RELEASE
213,0,-0.456781,-0.374659,1.53738,0.184273,0.40637,1.8065,RELEASE
214,0,-0.455926,-0.375071,1.5359,0.184273,0.40637,1.8065,RELEASE
215,0,-0.455997,-0.3742,1.53691,0.184273,0.40637,1.8065,RELEASE
216,0,-0.458447,-0.374247,1.53892,0.184273,0.40637,1.8065,RELEASE
217,0,-0.457907,-0.373356,1.53868,0.184273,0.40637,1.8065,RELEASE
218,0,-0.457775,-0.375087,1.53762,0.184273,0.40637,1.8065,RELEASE
219,0,-0.456787,-0.374098,1.53783,0.184273,0.40637,1.8065,RELEASE
220,0,-0.457091,-0.373387,1.53811,0.184273,0.40637,1.8065,RELEASE
221,0,-0.45882,-0.373544,1.53916,0.184273,0.40637,1.8065,RELEASE
222,0,-0.457642,-0.374487,1.53798,0.184273,0.40637,1.8065,RELEASE
223,0,-0.457986,-0.373103,1.53896,0.184273,0.40637,1.8065,RELEASE
224,0,-0.457687,-0.372305,1.54223,0.184273,0.40637,1.8065,RELEASE
225,0,-0.456961,-0.374343,1.53792,0.184273,0.40637,1.8065,RELEASE
226,0,-0.457374,-0.374593,1.53795,0.184273,0.40637,1.8065,RELEASE
227,0,-0.456363,-0.373768,1.53785,0.184273,0.40637,1.8065,RELEASE
228,0,-0.456098,-0.37465,1.53625,0.184273,0.40637,1.8065,RELEASE
229,0,-0.456617,-0.375349,1.53734,0.184273,0.40637,1.8065,RELEASE
230,0,-0.457271,-0.37433,1.53742,0.184273,0.40637,1.8065,RELEASE
231,0,-0.456929,-0.375375,1.53749,0.184273,0.40637,1.8065,RELEASE
232,0,-0.457711,-0.375246,1.53786,0.184273,0.40637,1.8065,RELEASE
233,0,-0.456887,-0.374632,1.53514,0.184273,0.40637,1.8065,RELEASE
234,0,-0.455029,-0.375323,1.53435,0.184273,0.40637,1.8065,RELEASE
235,0,-0.456624,-0.375784,1.53597,0.184273,0.40637,1.8065,RELEASE
236,0,-0.455434,-0.37475,1.53562,0.184273,0.40637,1.8065,RELEASE
237,0,-0.456245,-0.37494,1.53828,0.184273,0.40637,1.8065,RELEASE
238,0,-0.455736,-0.374782,1.53639,0.184273,0.40637,1.8065,RELEASE
239,0,-0.4565,-0.374949,1.53414,0.184273,0.40637,1.8065,RELEASE
240,0,-0.455625,-0.375533,1.53208,0.184273,0.40637,1.8065,RELEASE
241,0,-0.457162,-0.37464,1.53785,0.184273,0.40637,1.8065,RELEASE
242,0,-0.457747,-0.373845,1.5383,0.184273,0.40637,1.8065,RELEASE
243,0,-0.456086,-0.374573,1.53651,0.184273,0.40637,1.8065,RELEASE
244,0,-0.458047,-0.371818,1.54192,0.184273,0.40637,1.8065,RELEASE
245,0,-0.455505,-0.374968,1.53633,0.184273,0.40637,1.8065,RELEASE
246,0,-0.455479,-0.375935,1.53453,0.184273,0.40637,1.8065,RELEASE
247,0,-0.454944,-0.374656,1.53587,0.184273,0.40637,1.8065,RELEASE
248,0,-0.456244,-0.373429,1.53654,0.184273,0.40637,1.8065,RELEASE
249,0,-0.455831,-0.375754,1.5361,0.184273,0.40637,1.8065,RELEASE
250,0,-0.459081,-0.374541,1.5384,0.184273,0.40637,1.8065,RELEASE
251,0,-0.458225,-0.374411,1.53804,0.184273,0.40637,1.8065,RELEASE
252,0,-0.456323,-0.374617,1.53618,0.184273,0.40637,1.8065,RELEASE
253,0,-0.457128,-0.374571,1.53757,0.184273,0.40637,1.8065,RELEASE
254,0,-0.458476,-0.374399,1.53825,0.184273,0.40637,1.8065,RELEASE
255,0,-0.457846,-0.374218,1.53764,0.184273,0.40637,1.8065,RELEASE
