51,0,0.504004,-0.196086,1.85953,-nan,-nan,-nan,RELEASE
52,0,0.505801,-0.196411,1.86103,0.0929924,0.481631,1.7857,RELEASE
54,0,0.50668,-0.197757,1.86169,0.0929924,0.481631,1.7857,RELEASE
55,0,0.505502,-0.195488,1.86137,0.0929924,0.481631,1.7857,RELEASE
56,0,0.506918,-0.196856,1.86214,0.0929924,0.481631,1.7857,RELEASE
57,0,0.504162,-0.196204,1.86211,0.0929924,0.481631,1.7857,RELEASE
58,0,0.505816,-0.195616,1.86211,0.0929924,0.481631,1.7857,RELEASE
59,0,0.504335,-0.197489,1.85953,0.0929924,0.481631,1.7857,RELEASE
60,0,0.504162,-0.196478,1.85665,0.0929924,0.481631,1.7857,RELEASE
61,0,0.503478,-0.197216,1.85766,0.0929924,0.481631,1.7857,RELEASE
62,0,0.50329,-0.195204,1.86093,0.0929924,0.481631,1.7857,RELEASE
63,0,0.504468,-0.197062,1.85579,0.0929924,0.481631,1.7857,RELEASE
64,0,0.504326,-0.19706,1.85822,0.0929924,0.481631,1.7857,RELEASE
65,0,0.505998,-0.196584,1.85947,0.0929924,0.481631,1.7857,RELEASE
66,0,0.505287,-0.195862,1.86284,0.0929924,0.481631,1.7857,RELEASE
67,0,0.504172,-0.197456,1.85613,0.0929924,0.481631,1.7857,RELEASE
68,0,0.502681,-0.196894,1.8571,0.0929924,0.481631,1.7857,RELEASE
69,0,0.504128,-0.195234,1.8604,0.0929924,0.481631,1.7857,RELEASE
70,0,0.50281,-0.195674,1.85988,0.0929924,0.481631,1.7857,RELEASE
71,0,0.504967,-0.195204,1.86155,0.0929924,0.481631,1.7857,RELEASE
72,0,0.504886,-0.195339,1.86296,0.0929924,0.481631,1.7857,RELEASE
73,0,0.504479,-0.196809,1.85862,0.0929924,0.481631,1.7857,RELEASE
74,0,0.503204,-0.195581,1.85896,0.0929924,0.481631,1.7857,RELEASE
75,0,0.506335,-0.195136,1.86236,0.0929924,0.481631,1.7857,RELEASE
76,0,0.504233,-0.195738,1.86396,0.0929924,0.481631,1.7857,RELEASE
77,0,0.504863,-0.197067,1.86019,0.0929924,0.481631,1.7857,RELEASE
78,0,0.505121,-0.195535,1.86261,0.0929924,0.481631,1.7857,RELEASE
79,0,0.50546,-0.194313,1.86212,0.0929924,0.481631,1.7857,RELEASE
80,0,0.504004,-0.196998,1.85748,0.0929924,0.481631,1.7857,RELEASE
81,0,0.504529,-0.195712,1.86212,0.0929924,0.481631,1.7857,RELEASE
82,0,0.501828,-0.196664,1.8551,0.0929924,0.481631,1.7857,RELEASE
83,0,0.505474,-0.196695,1.8575,0.0929924,0.481631,1.7857,RELEASE
84,0,0.504113,-0.196721,1.85515,0.0929924,0.481631,1.7857,RELEASE
85,0,0.50496,-0.196324,1.86107,0.0929924,0.481631,1.7857,RELEASE
86,0,0.504312,-0.195712,1.85563,0.0929924,0.481631,1.7857,RELEASE
87,0,0.503853,-0.19612,1.85561,0.0929924,0.481631,1.7857,RELEASE
88,0,0.504586,-0.196723,1.85505,0.0929924,0.481631,1.7857,RELEASE
89,0,0.502906,-0.19799,1.85688,0.0929924,0.481631,1.7857,RELEASE
90,0,0.504374,-0.19616,1.8547,0.0929924,0.481631,1.7857,RELEASE
91,0,0.497082,-0.193026,1.83319,0.0929924,0.481631,1.7857,RELEASE
92,0,0.498974,-0.193969,1.83594,0.0929924,0.481631,1.7857,RELEASE
93,0,0.498268,-0.193612,1.83317,0.0929924,0.481631,1.7857,RELEASE
94,0,0.49819,-0.194567,1.83377,0.0929924,0.481631,1.7857,RELEASE
95,0,0.4976,-0.193759,1.83619,0.0929924,0.481631,1.7857,RELEASE
96,0,0.49808,-0.192352,1.84009,0.0929924,0.481631,1.7857,RELEASE
97,0,0.497197,-0.192986,1.83914,0.0929924,0.481631,1.7857,RELEASE
98,0,0.498794,-0.192061,1.83777,0.0929924,0.481631,1.7857,RELEASE
99,0,0.497888,-0.19408,1.83617,0.0929924,0.481631,1.7857,RELEASE
100,0,0.498102,-0.192379,1.83978,0.0929924,0.481631,1.7857,RELEASE
101,0,0.500599,-0.193312,1.83881,0.0929924,0.481631,1.7857,RELEASE
102,0,0.498535,-0.193066,1.84164,0.0929924,0.481631,1.7857,RELEASE
103,0,0.499094,-0.192884,1.84157,0.0929924,0.481631,1.7857,RELEASE
