51,0,0.508655,-0.198287,1.85541,-nan,-nan,-nan,RELEASE
52,0,0.509601,-0.197589,1.85767,-nan,-nan,-nan,RELEASE
54,0,0.509131,-0.197876,1.85691,-nan,-nan,-nan,RELEASE
55,0,0.508497,-0.197838,1.85689,-nan,-nan,-nan,RELEASE
56,0,0.509187,-0.198476,1.85536,0.112529,0.505602,1.79041,RELEASE
57,0,0.508427,-0.197211,1.85801,0.112529,0.505602,1.79041,RELEASE
58,0,0.51018,-0.196617,1.85838,0.112529,0.505602,1.79041,RELEASE
59,0,0.507977,-0.197047,1.8572,0.112529,0.505602,1.79041,RELEASE
60,0,0.508929,-0.200656,1.84694,0.112529,0.505602,1.79041,RELEASE
61,0,0.506616,-0.196466,1.85967,0.112529,0.505602,1.79041,RELEASE
62,0,0.505533,-0.199329,1.85829,0.112529,0.505602,1.79041,RELEASE
63,0,0.50841,-0.199269,1.85735,0.112529,0.505602,1.79041,RELEASE
64,0,0.506761,-0.199737,1.85823,0.112529,0.505602,1.79041,RELEASE
65,0,0.507503,-0.198669,1.85589,0.112529,0.505602,1.79041,RELEASE
66,0,0.507445,-0.197254,1.8613,0.112529,0.505602,1.79041,RELEASE
67,0,0.509243,-0.199153,1.8586,0.112529,0.505602,1.79041,RELEASE
68,0,0.510135,-0.196828,1.85788,0.112529,0.505602,1.79041,RELEASE
69,0,0.510807,-0.199277,1.85614,0.112529,0.505602,1.79041,RELEASE
70,0,0.509395,-0.19781,1.8591,0.112529,0.505602,1.79041,RELEASE
71,0,0.507614,-0.198807,1.85744,0.112529,0.505602,1.79041,RELEASE
72,0,0.506905,-0.199906,1.85644,0.112529,0.505602,1.79041,RELEASE
73,0,0.508155,-0.198544,1.85755,0.112529,0.505602,1.79041,RELEASE
74,0,0.509319,-0.197726,1.85825,0.112529,0.505602,1.79041,RELEASE
75,0,0.508951,-0.200158,1.85686,0.112529,0.505602,1.79041,RELEASE
76,0,0.510045,-0.197273,1.85798,0.112529,0.505602,1.79041,RELEASE
77,0,0.511604,-0.199943,1.85751,0.112529,0.505602,1.79041,RELEASE
78,0,0.51216,-0.196797,1.86011,0.112529,0.505602,1.79041,RELEASE
79,0,0.511095,-0.197935,1.85859,0.112529,0.505602,1.79041,RELEASE
80,0,0.51235,-0.199551,1.85734,0.112529,0.505602,1.79041,RELEASE
81,0,0.509318,-0.19897,1.85923,0.112529,0.505602,1.79041,RELEASE
82,0,0.509406,-0.199145,1.86109,0.112529,0.505602,1.79041,RELEASE
83,0,0.507145,-0.197487,1.8612,0.112529,0.505602,1.79041,RELEASE
84,0,0.510593,-0.197242,1.86207,0.112529,0.505602,1.79041,RELEASE
85,0,0.509511,-0.199618,1.85682,0.112529,0.505602,1.79041,RELEASE
86,0,0.506685,-0.198813,1.85827,0.112529,0.505602,1.79041,RELEASE
87,0,0.508818,-0.197666,1.85759,0.112529,0.505602,1.79041,RELEASE
88,0,0.505408,-0.197935,1.85896,0.112529,0.505602,1.79041,RELEASE
89,0,0.506191,-0.198897,1.85836,0.112529,0.505602,1.79041,RELEASE
90,0,0.498183,-0.193519,1.83387,0.112529,0.505602,1.79041,RELEASE
91,0,0.494861,-0.192486,1.83598,0.112529,0.505602,1.79041,RELEASE
92,0,0.495805,-0.194356,1.83509,0.112529,0.505602,1.79041,RELEASE
93,0,0.498447,-0.193577,1.83198,0.112529,0.505602,1.79041,RELEASE
94,0,0.498796,-0.195531,1.82841,0.112529,0.505602,1.79041,RELEASE
95,0,0.501649,-0.194545,1.82838,0.112529,0.505602,1.79041,RELEASE
96,0,0.498726,-0.196509,1.82866,0.112529,0.505602,1.79041,RELEASE
97,0,0.503617,-0.195819,1.82938,0.112529,0.505602,1.79041,RELEASE
98,0,0.498713,-0.194622,1.83681,0.112529,0.505602,1.79041,RELEASE
99,0,0.501908,-0.195807,1.83151,0.112529,0.505602,1.79041,RELEASE
100,0,0.498087,-0.195831,1.83617,0.112529,0.505602,1.79041,RELEASE
101,0,0.500841,-0.197565,1.82905,0.112529,0.505602,1.79041,RELEASE
102,0,0.501524,-0.196372,1.8284,0.112529,0.505602,1.79041,RELEASE
103,0,0.491964,-0.193607,1.82093,0.112529,0.505602,1.79041,RELEASE
104,0,0.488272,-0.187728,1.81296,0.112529,0.505602,1.79041,RELEASE
105,1,0.488035,-0.186152,1.81476,0.112529,0.505602,1.79041,SHELF
106,1,0.489114,-0.188564,1.81428,0.112529,0.505602,1.79041,SHELF
107,1,0.485702,-0.189963,1.81809,0.112529,0.505602,1.79041,SHELF
108,1,0.486388,-0.190395,1.81954,0.112529,0.505602,1.79041,SHELF
109,1,0.488061,-0.191453,1.82238,0.112529,0.505602,1.79041,SHELF
110,1,0.491409,-0.190964,1.82589,0.112529,0.505602,1.79041,SHELF
111,1,0.485748,-0.192361,1.8248,0.112529,0.505602,1.79041,SHELF
112,1,0.488071,-0.192474,1.8262,0.112529,0.505602,1.79041,SHELF
113,1,0.48863,-0.191695,1.82317,0.112529,0.505602,1.79041,SHELF
114,1,0.488616,-0.191408,1.82174,0.112529,0.505602,1.79041,SHELF
