51,0,0.502598,-0.197933,1.85879,-nan,-nan,-nan,RELEASE
52,0,0.503575,-0.19852,1.8555,0.0470851,0.456684,1.69974,RELEASE
53,0,0.502357,-0.198444,1.85401,0.0470851,0.456684,1.69974,RELEASE
54,0,0.50165,-0.1993,1.85539,0.0470851,0.456684,1.69974,RELEASE
55,0,0.503289,-0.198921,1.8554,0.0470851,0.456684,1.69974,RELEASE
56,0,0.505034,-0.198902,1.85852,0.0470851,0.456684,1.69974,RELEASE
57,0,0.503259,-0.19903,1.85792,0.0470851,0.456684,1.69974,RELEASE
58,0,0.504375,-0.198492,1.86173,0.0470851,0.456684,1.69974,RELEASE
59,0,0.502872,-0.197657,1.8557,0.0470851,0.456684,1.69974,RELEASE
60,0,0.502552,-0.19894,1.85603,0.0470851,0.456684,1.69974,RELEASE
61,0,0.502537,-0.198782,1.85704,0.0470851,0.456684,1.69974,RELEASE
62,0,0.502865,-0.197793,1.85376,0.0470851,0.456684,1.69974,RELEASE
63,0,0.502095,-0.198705,1.85753,0.0470851,0.456684,1.69974,RELEASE
64,0,0.501929,-0.198732,1.85323,0.0470851,0.456684,1.69974,RELEASE
65,0,0.503245,-0.199296,1.85507,0.0470851,0.456684,1.69974,RELEASE
66,0,0.504232,-0.198518,1.85592,0.0470851,0.456684,1.69974,RELEASE
67,0,0.502773,-0.199373,1.8506,0.0470851,0.456684,1.69974,RELEASE
68,0,0.502867,-0.198996,1.85554,0.0470851,0.456684,1.69974,RELEASE
69,0,0.505149,-0.198264,1.85489,0.0470851,0.456684,1.69974,RELEASE
70,0,0.503769,-0.198892,1.85505,0.0470851,0.456684,1.69974,RELEASE
71,0,0.502622,-0.198578,1.85363,0.0470851,0.456684,1.69974,RELEASE
72,0,0.503656,-0.199519,1.85649,0.0470851,0.456684,1.69974,RELEASE
73,0,0.504553,-0.199983,1.85729,0.0470851,0.456684,1.69974,RELEASE
74,0,0.503115,-0.198633,1.85211,0.0470851,0.456684,1.69974,RELEASE
75,0,0.504113,-0.200324,1.8583,0.0470851,0.456684,1.69974,RELEASE
76,0,0.503373,-0.199694,1.8544,0.0470851,0.456684,1.69974,RELEASE
77,0,0.501858,-0.198551,1.85304,0.0470851,0.456684,1.69974,RELEASE
78,0,0.500507,-0.198002,1.85476,0.0470851,0.456684,1.69974,RELEASE
79,0,0.500281,-0.198038,1.85438,0.0470851,0.456684,1.69974,RELEASE
80,0,0.503217,-0.199314,1.85542,0.0470851,0.456684,1.69974,RELEASE
81,0,0.5026,-0.197736,1.85533,0.0470851,0.456684,1.69974,RELEASE
82,0,0.502542,-0.199398,1.85266,0.0470851,0.456684,1.69974,RELEASE
83,0,0.501933,-0.199677,1.85131,0.0470851,0.456684,1.69974,RELEASE
84,0,0.502633,-0.199462,1.85405,0.0470851,0.456684,1.69974,RELEASE
85,0,0.501395,-0.196904,1.85192,0.0470851,0.456684,1.69974,RELEASE
86,0,0.50245,-0.198149,1.85522,0.0470851,0.456684,1.69974,RELEASE
87,0,0.502992,-0.199538,1.85376,0.0470851,0.456684,1.69974,RELEASE
88,0,0.503193,-0.198466,1.85231,0.0470851,0.456684,1.69974,RELEASE
89,0,0.501581,-0.19848,1.85106,0.0470851,0.456684,1.69974,RELEASE
90,0,0.50207,-0.198093,1.85052,0.0470851,0.456684,1.69974,RELEASE
91,0,0.500527,-0.198087,1.85114,0.0470851,0.456684,1.69974,RELEASE
92,0,0.501346,-0.198691,1.85407,0.0470851,0.456684,1.69974,RELEASE
93,0,0.494292,-0.194942,1.82577,0.0470851,0.456684,1.69974,RELEASE
94,0,0.494472,-0.194949,1.8225,0.0470851,0.456684,1.69974,RELEASE
95,0,0.494079,-0.19549,1.82085,0.0470851,0.456684,1.69974,RELEASE
96,0,0.493785,-0.195355,1.81815,0.0470851,0.456684,1.69974,RELEASE
97,0,0.49233,-0.195462,1.81762,0.0470851,0.456684,1.69974,RELEASE
98,0,0.492644,-0.194832,1.81904,0.0470851,0.456684,1.69974,RELEASE
99,0,0.493593,-0.19534,1.81957,0.0470851,0.456684,1.69974,RELEASE
100,0,0.492993,-0.193619,1.82151,0.0470851,0.456684,1.69974,RELEASE
101,0,0.492819,-0.194255,1.82153,0.0470851,0.456684,1.69974,RELEASE
102,0,0.494985,-0.195072,1.82288,0.0470851,0.456684,1.69974,RELEASE
103,0,0.494514,-0.19481,1.82404,0.0470851,0.456684,1.69974,RELEASE
104,0,0.494975,-0.194111,1.82619,0.0470851,0.456684,1.69974,RELEASE
