51,0,0.497383,-0.186163,1.87663,0.0657827,0.416556,1.79883,RELEASE
52,0,0.499895,-0.185716,1.87574,0.0657827,0.416556,1.79883,RELEASE
53,0,0.506587,-0.1846,1.86468,0.0657827,0.416556,1.79883,RELEASE
54,0,0.504221,-0.183833,1.86582,0.0657827,0.416556,1.79883,RELEASE
55,0,0.495863,-0.183231,1.87492,0.0657827,0.416556,1.79883,RELEASE
56,0,0.504581,-0.184955,1.866,0.0657827,0.416556,1.79883,RELEASE
57,0,0.495324,-0.182164,1.8671,0.0657827,0.416556,1.79883,RELEASE
58,0,0.493898,-0.182783,1.87493,0.0657827,0.416556,1.79883,RELEASE
59,0,0.495706,-0.182297,1.87607,0.0657827,0.416556,1.79883,RELEASE
60,0,0.502113,-0.185756,1.8744,0.0657827,0.416556,1.79883,RELEASE
61,0,0.500915,-0.189425,1.87412,0.0657827,0.416556,1.79883,RELEASE
62,0,0.494562,-0.185574,1.88092,0.0657827,0.416556,1.79883,RELEASE
63,0,0.495111,-0.185668,1.88463,0.0657827,0.416556,1.79883,RELEASE
64,0,0.494389,-0.18394,1.88363,0.0657827,0.416556,1.79883,RELEASE
65,0,0.498848,-0.185803,1.87502,0.0657827,0.416556,1.79883,RELEASE
66,0,0.49342,-0.183541,1.88139,0.0657827,0.416556,1.79883,RELEASE
67,0,0.498408,-0.184828,1.87529,0.0657827,0.416556,1.79883,RELEASE
68,0,0.495558,-0.184012,1.87652,0.0657827,0.416556,1.79883,RELEASE
69,0,0.493767,-0.181675,1.87879,0.0657827,0.416556,1.79883,RELEASE
70,0,0.494292,-0.183354,1.87356,0.0657827,0.416556,1.79883,RELEASE
71,0,0.492831,-0.181339,1.87863,0.0657827,0.416556,1.79883,RELEASE
72,0,0.497275,-0.183932,1.87937,0.0657827,0.416556,1.79883,RELEASE
73,0,0.496269,-0.184326,1.87922,0.0657827,0.416556,1.79883,RELEASE
74,0,0.494965,-0.183267,1.8784,0.0657827,0.416556,1.79883,RELEASE
75,0,0.496695,-0.183024,1.876,0.0657827,0.416556,1.79883,RELEASE
76,0,0.495405,-0.18438,1.88124,0.0657827,0.416556,1.79883,RELEASE
77,0,0.495564,-0.184612,1.87865,0.0657827,0.416556,1.79883,RELEASE
78,0,0.492514,-0.183417,1.88488,0.0657827,0.416556,1.79883,RELEASE
79,0,0.496205,-0.182752,1.88161,0.0657827,0.416556,1.79883,RELEASE
80,1,0.490999,-0.184137,1.88474,0.0657827,0.416556,1.79883,SHELF
81,1,0.471509,-0.174403,1.84952,0.0657827,0.416556,1.79883,SHELF
82,1,0.489284,-0.180703,1.85855,0.0657827,0.416556,1.79883,SHELF
83,1,0.488998,-0.179575,1.8619,0.0657827,0.416556,1.79883,SHELF
84,1,0.487868,-0.180669,1.85846,0.0657827,0.416556,1.79883,SHELF
85,1,0.494004,-0.186,1.86155,0.0657827,0.416556,1.79883,SHELF
86,1,0.495004,-0.188242,1.86268,0.0657827,0.416556,1.79883,SHELF
87,1,0.498468,-0.188136,1.86972,0.0657827,0.416556,1.79883,SHELF
88,1,0.505887,-0.186548,1.86897,0.0657827,0.416556,1.79883,SHELF
89,1,0.505869,-0.186204,1.86372,0.0657827,0.416556,1.79883,SHELF
90,1,0.507757,-0.186228,1.87244,0.0657827,0.416556,1.79883,SHELF
91,1,0.507935,-0.18596,1.8713,0.0657827,0.416556,1.79883,SHELF
92,1,0.499827,-0.183455,1.84314,0.0657827,0.416556,1.79883,SHELF
93,1,0.498806,-0.182944,1.84076,0.0657827,0.416556,1.79883,SHELF
94,1,0.500095,-0.184522,1.84631,0.0657827,0.416556,1.79883,SHELF
95,1,0.497677,-0.182825,1.84219,0.0657827,0.416556,1.79883,SHELF
96,1,0.499057,-0.183901,1.84569,0.0657827,0.416556,1.79883,SHELF
97,1,0.498221,-0.183272,1.84472,0.0657827,0.416556,1.79883,SHELF
98,1,0.498094,-0.184886,1.84263,0.0657827,0.416556,1.79883,SHELF
99,1,0.497798,-0.183485,1.8432,0.0657827,0.416556,1.79883,SHELF
100,1,0.498831,-0.18251,1.84617,0.0657827,0.416556,1.79883,SHELF
101,1,0.499586,-0.183949,1.84525,0.0657827,0.416556,1.79883,SHELF
102,1,0.500518,-0.183487,1.84547,0.0657827,0.416556,1.79883,SHELF
103,1,0.498905,-0.184423,1.84667,0.0657827,0.416556,1.79883,SHELF
104,1,0.497732,-0.182057,1.84243,0.0657827,0.416556,1.79883,SHELF
105,1,0.498312,-0.183761,1.84555,0.0657827,0.416556,1.79883,SHELF
106,1,0.49941,-0.182543,1.84614,0.0657827,0.416556,1.79883,SHELF
107,1,0.497205,-0.183427,1.84216,0.0657827,0.416556,1.79883,SHELF
108,1,0.497958,-0.182996,1.84587,0.0657827,0.416556,1.79883,SHELF
109,1,0.497671,-0.184268,1.84544,0.0657827,0.416556,1.79883,SHELF
110,1,0.496641,-0.184064,1.84359,0.0657827,0.416556,1.79883,SHELF
111,1,0.497454,-0.184152,1.84661,0.0657827,0.416556,1.79883,SHELF
112,1,0.496828,-0.183287,1.8452,0.0657827,0.416556,1.79883,SHELF
113,1,0.496709,-0.183524,1.84558,0.0657827,0.416556,1.79883,SHELF
114,1,0.496108,-0.183213,1.84408,0.0657827,0.416556,1.79883,SHELF
115,1,0.497315,-0.183551,1.84694,0.0657827,0.416556,1.79883,SHELF
116,1,0.496113,-0.181953,1.84409,0.0657827,0.416556,1.79883,SHELF
117,1,0.493357,-0.184279,1.84647,0.0657827,0.416556,1.79883,SHELF
118,1,0.495669,-0.183789,1.84559,0.0657827,0.416556,1.79883,SHELF
119,1,0.496665,-0.183339,1.84404,0.0657827,0.416556,1.79883,SHELF
120,1,0.49716,-0.183217,1.84433,0.0657827,0.416556,1.79883,SHELF
121,1,0.496997,-0.181697,1.84248,0.0657827,0.416556,1.79883,SHELF
122,1,0.496279,-0.179408,1.842,0.0657827,0.416556,1.79883,SHELF
