52,1,0.486972,-0.183432,1.87919,-nan,-nan,-nan,SHELF
53,1,0.484823,-0.182911,1.87752,-nan,-nan,-nan,SHELF
54,1,0.485627,-0.185121,1.8791,-nan,-nan,-nan,SHELF
55,1,0.484548,-0.185304,1.87649,-nan,-nan,-nan,SHELF
56,1,0.485013,-0.183873,1.88148,-nan,-nan,-nan,SHELF
57,1,0.484094,-0.183935,1.88064,-nan,-nan,-nan,SHELF
58,1,0.482953,-0.183388,1.88189,-nan,-nan,-nan,SHELF
59,1,0.483945,-0.184134,1.88188,-nan,-nan,-nan,SHELF
61,1,0.482897,-0.183452,1.88209,-nan,-nan,-nan,SHELF
62,1,0.481235,-0.183446,1.88188,-nan,-nan,-nan,SHELF
63,1,0.481468,-0.18521,1.88193,-nan,-nan,-nan,SHELF
64,1,0.481288,-0.183973,1.88211,-nan,-nan,-nan,SHELF
65,1,0.484349,-0.185189,1.88002,-nan,-nan,-nan,SHELF
66,1,0.480774,-0.184613,1.88205,-nan,-nan,-nan,SHELF
67,1,0.479885,-0.18335,1.88304,-nan,-nan,-nan,SHELF
69,1,0.480382,-0.183973,1.88204,-nan,-nan,-nan,SHELF
70,1,0.478175,-0.185434,1.88493,-nan,-nan,-nan,SHELF
71,1,0.478351,-0.186023,1.88385,-nan,-nan,-nan,SHELF
72,1,0.479162,-0.185968,1.88178,-nan,-nan,-nan,SHELF
73,1,0.481175,-0.185432,1.8771,-nan,-nan,-nan,SHELF
74,1,0.477725,-0.183795,1.88161,-nan,-nan,-nan,SHELF
75,1,0.477906,-0.185806,1.87784,-nan,-nan,-nan,SHELF
77,1,0.47888,-0.186584,1.87923,0.190539,0.421703,1.83746,SHELF
78,1,0.480005,-0.185965,1.87875,0.190539,0.421703,1.83746,SHELF
79,1,0.480234,-0.188725,1.87687,0.190539,0.421703,1.83746,SHELF
80,1,0.482141,-0.182939,1.87979,0.190539,0.421703,1.83746,SHELF
81,1,0.483697,-0.184641,1.87864,0.190539,0.421703,1.83746,SHELF
82,1,0.48395,-0.184326,1.88137,0.190539,0.421703,1.83746,SHELF
83,1,0.48687,-0.185306,1.87752,0.190539,0.421703,1.83746,SHELF
84,1,0.486659,-0.183439,1.8788,0.190539,0.421703,1.83746,SHELF
85,1,0.48739,-0.183036,1.87814,0.190539,0.421703,1.83746,SHELF
86,1,0.487424,-0.18331,1.87817,0.190539,0.421703,1.83746,SHELF
87,1,0.484013,-0.184931,1.87613,0.190539,0.421703,1.83746,SHELF
88,1,0.484582,-0.186038,1.87841,0.190539,0.421703,1.83746,SHELF
89,1,0.482186,-0.187943,1.87501,0.190539,0.421703,1.83746,SHELF
90,1,0.482291,-0.187045,1.87478,0.190539,0.421703,1.83746,SHELF
91,1,0.482586,-0.186725,1.87682,0.190539,0.421703,1.83746,SHELF
92,1,0.482366,-0.185782,1.87577,0.190539,0.421703,1.83746,SHELF
93,1,0.473992,-0.18227,1.84678,0.190539,0.421703,1.83746,SHELF
94,1,0.468426,-0.18258,1.84735,0.190539,0.421703,1.83746,SHELF
95,1,0.468733,-0.180592,1.85327,0.190539,0.421703,1.83746,SHELF
96,0,0.467403,-0.18224,1.85571,0.190539,0.421703,1.83746,RELEASE
97,0,0.468542,-0.181173,1.85717,0.190539,0.421703,1.83746,RELEASE
98,0,0.46921,-0.181635,1.85681,0.190539,0.421703,1.83746,RELEASE
99,0,0.468873,-0.18092,1.85638,0.190539,0.421703,1.83746,RELEASE
