51,0,0.499059,-0.184817,1.86632,-nan,-nan,-nan,RELEASE
52,0,0.502963,-0.185309,1.85566,-nan,-nan,-nan,RELEASE
53,0,0.504414,-0.186153,1.85755,-nan,-nan,-nan,RELEASE
54,0,0.504376,-0.185385,1.85951,-nan,-nan,-nan,RELEASE
56,0,0.505601,-0.186365,1.86115,-nan,-nan,-nan,RELEASE
57,0,0.50586,-0.185591,1.85982,-nan,-nan,-nan,RELEASE
58,0,0.5069,-0.18533,1.85865,-nan,-nan,-nan,RELEASE
59,0,0.503535,-0.185909,1.86027,-nan,-nan,-nan,RELEASE
60,0,0.505658,-0.185373,1.8604,-nan,-nan,-nan,RELEASE
61,0,0.502001,-0.183274,1.86457,-nan,-nan,-nan,RELEASE
62,0,0.502766,-0.186356,1.86385,-nan,-nan,-nan,RELEASE
63,0,0.50135,-0.185838,1.86642,-nan,-nan,-nan,RELEASE
65,0,0.504718,-0.187085,1.85953,-nan,-nan,-nan,RELEASE
66,0,0.506535,-0.185656,1.85717,-nan,-nan,-nan,RELEASE
67,0,0.499477,-0.184641,1.86415,-nan,-nan,-nan,RELEASE
68,0,0.50642,-0.185212,1.85788,-nan,-nan,-nan,RELEASE
69,0,0.507392,-0.186264,1.85696,-nan,-nan,-nan,RELEASE
70,0,0.500805,-0.186573,1.86465,-nan,-nan,-nan,RELEASE
72,0,0.506769,-0.184465,1.86029,-nan,-nan,-nan,RELEASE
73,0,0.506858,-0.184253,1.8599,-nan,-nan,-nan,RELEASE
74,0,0.506425,-0.185489,1.85882,-nan,-nan,-nan,RELEASE
75,0,0.502966,-0.185496,1.86449,-nan,-nan,-nan,RELEASE
76,0,0.506706,-0.185183,1.85894,-nan,-nan,-nan,RELEASE
77,0,0.501677,-0.184818,1.86615,-nan,-nan,-nan,RELEASE
78,0,0.504574,-0.183786,1.85953,-nan,-nan,-nan,RELEASE
80,0,0.504754,-0.184,1.85997,-nan,-nan,-nan,RELEASE
81,0,0.50567,-0.183153,1.85997,-nan,-nan,-nan,RELEASE
82,0,0.50272,-0.184726,1.86311,-nan,-nan,-nan,RELEASE
83,0,0.500812,-0.184069,1.86406,-nan,-nan,-nan,RELEASE
84,0,0.503728,-0.185967,1.85879,-nan,-nan,-nan,RELEASE
85,0,0.50234,-0.184561,1.86621,-nan,-nan,-nan,RELEASE
86,0,0.503141,-0.184293,1.85669,-nan,-nan,-nan,RELEASE
87,0,0.504952,-0.184139,1.86173,-nan,-nan,-nan,RELEASE
89,0,0.503024,-0.182818,1.85408,-nan,-nan,-nan,RELEASE
90,0,0.503889,-0.183091,1.85535,-nan,-nan,-nan,RELEASE
91,0,0.503957,-0.182887,1.855,-nan,-nan,-nan,RELEASE
92,0,0.498844,-0.181123,1.83302,-nan,-nan,-nan,RELEASE
93,0,0.500545,-0.181459,1.83525,-nan,-nan,-nan,RELEASE
94,0,0.50018,-0.180533,1.83568,-nan,-nan,-nan,RELEASE
96,0,0.497348,-0.182572,1.83877,-nan,-nan,-nan,RELEASE
97,0,0.495809,-0.182504,1.84108,-nan,-nan,-nan,RELEASE
98,0,0.497139,-0.182655,1.84468,-nan,-nan,-nan,RELEASE
99,0,0.49692,-0.183036,1.84398,-nan,-nan,-nan,RELEASE
100,0,0.496598,-0.182997,1.84338,-nan,-nan,-nan,RELEASE
101,0,0.497333,-0.182976,1.84494,-nan,-nan,-nan,RELEASE
102,0,0.492178,-0.178866,1.84133,-nan,-nan,-nan,RELEASE
103,1,0.486736,-0.179365,1.8381,-nan,-nan,-nan,SHELF
105,1,0.488521,-0.181876,1.84093,-nan,-nan,-nan,SHELF
106,1,0.491581,-0.182424,1.83933,-nan,-nan,-nan,SHELF
107,1,0.491853,-0.184717,1.84187,-nan,-nan,-nan,SHELF
108,1,0.491935,-0.185308,1.84201,-nan,-nan,-nan,SHELF
109,1,0.493046,-0.184841,1.84076,-nan,-nan,-nan,SHELF
110,1,0.494616,-0.184619,1.8424,-nan,-nan,-nan,SHELF
112,1,0.492932,-0.184763,1.84157,-nan,-nan,-nan,SHELF
113,1,0.49292,-0.18381,1.84246,0.117908,0.146903,1.85219,SHELF
114,1,0.496634,-0.1832,1.84441,0.117908,0.146903,1.85219,SHELF
115,1,0.494225,-0.182999,1.84112,0.117908,0.146903,1.85219,SHELF
116,1,0.492867,-0.183785,1.84239,0.117908,0.146903,1.85219,SHELF
117,1,0.492204,-0.18442,1.84328,0.117908,0.146903,1.85219,SHELF
118,1,0.495137,-0.18448,1.84421,0.117908,0.146903,1.85219,SHELF
119,1,0.495103,-0.184458,1.84498,0.117908,0.146903,1.85219,SHELF
120,1,0.495853,-0.184716,1.8439,0.117908,0.146903,1.85219,SHELF
121,1,0.495969,-0.184324,1.8454,0.117908,0.146903,1.85219,SHELF
122,1,0.496286,-0.184206,1.84135,0.117908,0.146903,1.85219,SHELF
123,1,0.495265,-0.185137,1.84418,0.117908,0.146903,1.85219,SHELF
124,1,0.496903,-0.184374,1.8399,0.117908,0.146903,1.85219,SHELF
125,1,0.497517,-0.184631,1.84201,0.117908,0.146903,1.85219,SHELF
126,1,0.49675,-0.185256,1.84135,0.117908,0.146903,1.85219,SHELF
127,1,0.497622,-0.18494,1.84048,0.117908,0.146903,1.85219,SHELF
128,1,0.498121,-0.18486,1.84099,0.117908,0.146903,1.85219,SHELF
129,1,0.496096,-0.185324,1.83706,0.117908,0.146903,1.85219,SHELF
130,1,0.49783,-0.18567,1.84172,0.117908,0.146903,1.85219,SHELF
131,1,0.498807,-0.185184,1.84436,0.117908,0.146903,1.85219,SHELF
132,1,0.498287,-0.185357,1.84191,0.117908,0.146903,1.85219,SHELF
133,1,0.49839,-0.185279,1.83986,0.117908,0.146903,1.85219,SHELF
134,1,0.498133,-0.184817,1.84212,0.117908,0.146903,1.85219,SHELF
135,1,0.495982,-0.1857,1.84206,0.117908,0.146903,1.85219,SHELF
136,1,0.498294,-0.184461,1.8419,0.117908,0.146903,1.85219,SHELF
137,1,0.496609,-0.18526,1.84323,0.117908,0.146903,1.85219,SHELF
138,1,0.497205,-0.184661,1.83936,0.117908,0.146903,1.85219,SHELF
139,1,0.496645,-0.184979,1.83908,0.117908,0.146903,1.85219,SHELF
140,1,0.498601,-0.184762,1.84166,0.117908,0.146903,1.85219,SHELF
141,1,0.496479,-0.185387,1.84238,0.117908,0.146903,1.85219,SHELF
142,1,0.495342,-0.184688,1.84025,0.117908,0.146903,1.85219,SHELF
143,1,0.494405,-0.183859,1.8385,0.117908,0.146903,1.85219,SHELF
