51,0,0.499127,-0.186467,1.86086,-nan,-nan,-nan,RELEASE
52,0,0.501186,-0.186141,1.8634,-nan,-nan,-nan,RELEASE
53,0,0.497887,-0.186684,1.8611,-nan,-nan,-nan,RELEASE
54,0,0.49949,-0.188032,1.86008,-nan,-nan,-nan,RELEASE
55,0,0.499894,-0.187026,1.85915,-nan,-nan,-nan,RELEASE
57,0,0.4989,-0.1869,1.86168,-nan,-nan,-nan,RELEASE
58,0,0.494583,-0.185478,1.86004,-nan,-nan,-nan,RELEASE
59,0,0.501431,-0.186717,1.8537,-nan,-nan,-nan,RELEASE
60,0,0.497791,-0.184093,1.86207,-nan,-nan,-nan,RELEASE
61,0,0.504361,-0.18701,1.85365,-nan,-nan,-nan,RELEASE
62,0,0.492695,-0.186555,1.861,-nan,-nan,-nan,RELEASE
63,0,0.493754,-0.186634,1.86459,-nan,-nan,-nan,RELEASE
64,0,0.490607,-0.186667,1.86216,-nan,-nan,-nan,RELEASE
66,0,0.497407,-0.186449,1.86478,-nan,-nan,-nan,RELEASE
67,0,0.495592,-0.186089,1.86289,-nan,-nan,-nan,RELEASE
68,0,0.491451,-0.184736,1.868,-nan,-nan,-nan,RELEASE
69,0,0.494601,-0.185301,1.8607,-nan,-nan,-nan,RELEASE
70,0,0.498766,-0.188197,1.86204,-nan,-nan,-nan,RELEASE
71,0,0.498877,-0.187842,1.86342,-nan,-nan,-nan,RELEASE
73,0,0.498001,-0.187032,1.86278,-nan,-nan,-nan,RELEASE
74,0,0.499808,-0.188589,1.86271,-nan,-nan,-nan,RELEASE
75,0,0.494454,-0.184845,1.86307,-nan,-nan,-nan,RELEASE
76,0,0.49602,-0.186569,1.86132,-nan,-nan,-nan,RELEASE
77,0,0.497391,-0.185624,1.85677,-nan,-nan,-nan,RELEASE
78,0,0.491543,-0.185591,1.85989,-nan,-nan,-nan,RELEASE
79,0,0.494893,-0.186277,1.85962,-nan,-nan,-nan,RELEASE
80,0,0.497071,-0.186147,1.86059,0.0118108,0.416632,1.79507,RELEASE
82,0,0.496171,-0.186473,1.85955,0.0118108,0.416632,1.79507,RELEASE
83,0,0.498421,-0.186242,1.86136,0.0118108,0.416632,1.79507,RELEASE
84,0,0.498811,-0.187348,1.86014,0.0118108,0.416632,1.79507,RELEASE
85,0,0.496816,-0.187942,1.86227,0.0118108,0.416632,1.79507,RELEASE
86,0,0.501042,-0.188208,1.85912,0.0118108,0.416632,1.79507,RELEASE
87,0,0.494806,-0.187273,1.86473,0.0118108,0.416632,1.79507,RELEASE
88,0,0.495971,-0.186408,1.8616,0.0118108,0.416632,1.79507,RELEASE
89,0,0.501107,-0.187845,1.86021,0.0118108,0.416632,1.79507,RELEASE
90,0,0.499435,-0.185811,1.86198,0.0118108,0.416632,1.79507,RELEASE
91,0,0.501385,-0.188557,1.86033,0.0118108,0.416632,1.79507,RELEASE
92,0,0.497233,-0.18549,1.86146,0.0118108,0.416632,1.79507,RELEASE
