51,0,0.490819,-0.195184,1.85295,-nan,-nan,-nan,RELEASE
52,0,0.488929,-0.194842,1.86065,-nan,-nan,-nan,RELEASE
54,0,0.48796,-0.194524,1.85713,-nan,-nan,-nan,RELEASE
55,0,0.489657,-0.194759,1.85957,-nan,-nan,-nan,RELEASE
56,0,0.488413,-0.194723,1.85906,0.0449467,0.475917,1.77527,RELEASE
57,0,0.489371,-0.195895,1.86076,0.0449467,0.475917,1.77527,RELEASE
58,0,0.490623,-0.194869,1.86119,0.0449467,0.475917,1.77527,RELEASE
59,0,0.489937,-0.194265,1.85945,0.0449467,0.475917,1.77527,RELEASE
60,0,0.489177,-0.195223,1.85861,0.0449467,0.475917,1.77527,RELEASE
61,0,0.489645,-0.19635,1.85578,0.0449467,0.475917,1.77527,RELEASE
62,0,0.490811,-0.196002,1.85798,0.0449467,0.475917,1.77527,RELEASE
63,0,0.491179,-0.194298,1.85922,0.0449467,0.475917,1.77527,RELEASE
64,0,0.489605,-0.194828,1.86097,0.0449467,0.475917,1.77527,RELEASE
65,0,0.487967,-0.194826,1.86063,0.0449467,0.475917,1.77527,RELEASE
66,0,0.491193,-0.194914,1.86179,0.0449467,0.475917,1.77527,RELEASE
67,0,0.487454,-0.193855,1.86655,0.0449467,0.475917,1.77527,RELEASE
68,0,0.490684,-0.195371,1.85946,0.0449467,0.475917,1.77527,RELEASE
69,0,0.487496,-0.193268,1.86663,0.0449467,0.475917,1.77527,RELEASE
70,0,0.490187,-0.195312,1.858,0.0449467,0.475917,1.77527,RELEASE
71,0,0.49072,-0.196771,1.85686,0.0449467,0.475917,1.77527,RELEASE
72,0,0.490319,-0.195448,1.85905,0.0449467,0.475917,1.77527,RELEASE
73,0,0.489394,-0.195516,1.86033,0.0449467,0.475917,1.77527,RELEASE
74,0,0.491578,-0.195342,1.86033,0.0449467,0.475917,1.77527,RELEASE
75,0,0.488929,-0.194828,1.86048,0.0449467,0.475917,1.77527,RELEASE
76,0,0.489819,-0.195973,1.8591,0.0449467,0.475917,1.77527,RELEASE
77,0,0.487622,-0.194376,1.86353,0.0449467,0.475917,1.77527,RELEASE
78,0,0.489909,-0.194249,1.85985,0.0449467,0.475917,1.77527,RELEASE
79,0,0.490607,-0.195224,1.85906,0.0449467,0.475917,1.77527,RELEASE
80,0,0.490357,-0.196228,1.85639,0.0449467,0.475917,1.77527,RELEASE
81,0,0.489162,-0.195422,1.85967,0.0449467,0.475917,1.77527,RELEASE
82,0,0.488979,-0.194984,1.85959,0.0449467,0.475917,1.77527,RELEASE
83,0,0.489799,-0.196211,1.8562,0.0449467,0.475917,1.77527,RELEASE
84,0,0.490179,-0.196279,1.85798,0.0449467,0.475917,1.77527,RELEASE
85,0,0.489374,-0.197534,1.85714,0.0449467,0.475917,1.77527,RELEASE
86,0,0.489481,-0.196414,1.85935,0.0449467,0.475917,1.77527,RELEASE
87,0,0.489563,-0.197054,1.85579,0.0449467,0.475917,1.77527,RELEASE
88,0,0.489007,-0.196513,1.85916,0.0449467,0.475917,1.77527,RELEASE
89,0,0.488245,-0.195569,1.85918,0.0449467,0.475917,1.77527,RELEASE
