51,0,0.432247,-0.227727,1.7695,-nan,-nan,-nan,RELEASE
52,0,0.431221,-0.226839,1.77271,-nan,-nan,-nan,RELEASE
53,0,0.430467,-0.226007,1.77346,-nan,-nan,-nan,RELEASE
55,0,0.428598,-0.22627,1.77535,-nan,-nan,-nan,RELEASE
56,0,0.433119,-0.226522,1.77337,-0.0561051,0.414265,1.75048,RELEASE
57,0,0.430041,-0.225481,1.77933,-0.0561051,0.414265,1.75048,RELEASE
58,0,0.429323,-0.226465,1.77652,-0.0561051,0.414265,1.75048,RELEASE
59,0,0.434386,-0.227848,1.76856,-0.0561051,0.414265,1.75048,RELEASE
60,0,0.42784,-0.22678,1.77595,-0.0561051,0.414265,1.75048,RELEASE
61,0,0.435533,-0.228191,1.76741,-0.0561051,0.414265,1.75048,RELEASE
62,0,0.430598,-0.226661,1.7774,-0.0561051,0.414265,1.75048,RELEASE
63,0,0.432657,-0.227385,1.776,-0.0561051,0.414265,1.75048,RELEASE
64,0,0.430136,-0.226488,1.77558,-0.0561051,0.414265,1.75048,RELEASE
65,0,0.432916,-0.228087,1.77515,-0.0561051,0.414265,1.75048,RELEASE
66,0,0.43469,-0.228698,1.76911,-0.0561051,0.414265,1.75048,RELEASE
67,0,0.42912,-0.226294,1.77866,-0.0561051,0.414265,1.75048,RELEASE
68,0,0.431015,-0.227493,1.77839,-0.0561051,0.414265,1.75048,RELEASE
69,0,0.431674,-0.228054,1.77611,-0.0561051,0.414265,1.75048,RELEASE
70,0,0.432668,-0.226887,1.77453,-0.0561051,0.414265,1.75048,RELEASE
71,0,0.428497,-0.226034,1.77778,-0.0561051,0.414265,1.75048,RELEASE
72,0,0.429818,-0.226377,1.77625,-0.0561051,0.414265,1.75048,RELEASE
73,0,0.428672,-0.226209,1.77894,-0.0561051,0.414265,1.75048,RELEASE
74,0,0.427868,-0.226399,1.77773,-0.0561051,0.414265,1.75048,RELEASE
75,0,0.426212,-0.225327,1.78039,-0.0561051,0.414265,1.75048,RELEASE
76,0,0.431777,-0.228028,1.76997,-0.0561051,0.414265,1.75048,RELEASE
77,0,0.429498,-0.226898,1.77718,-0.0561051,0.414265,1.75048,RELEASE
78,0,0.429754,-0.227007,1.7785,-0.0561051,0.414265,1.75048,RELEASE
79,0,0.427405,-0.224819,1.7821,-0.0561051,0.414265,1.75048,RELEASE
80,0,0.428935,-0.226254,1.78084,-0.0561051,0.414265,1.75048,RELEASE
81,0,0.431523,-0.227251,1.77876,-0.0561051,0.414265,1.75048,RELEASE
82,0,0.430671,-0.226412,1.78121,-0.0561051,0.414265,1.75048,RELEASE
83,0,0.429577,-0.226387,1.77906,-0.0561051,0.414265,1.75048,RELEASE
84,0,0.430245,-0.226995,1.7781,-0.0561051,0.414265,1.75048,RELEASE
85,0,0.426511,-0.225031,1.77964,-0.0561051,0.414265,1.75048,RELEASE
86,0,0.429932,-0.226607,1.78003,-0.0561051,0.414265,1.75048,RELEASE
87,0,0.42799,-0.225293,1.7819,-0.0561051,0.414265,1.75048,RELEASE
88,0,0.428702,-0.22597,1.78211,-0.0561051,0.414265,1.75048,RELEASE
89,0,0.430833,-0.227399,1.7772,-0.0561051,0.414265,1.75048,RELEASE
90,0,0.431616,-0.226245,1.77898,-0.0561051,0.414265,1.75048,RELEASE
91,0,0.431135,-0.226095,1.78014,-0.0561051,0.414265,1.75048,RELEASE
92,0,0.429075,-0.225959,1.77885,-0.0561051,0.414265,1.75048,RELEASE
93,0,0.424144,-0.222808,1.75986,-0.0561051,0.414265,1.75048,RELEASE
94,0,0.423856,-0.223329,1.7618,-0.0561051,0.414265,1.75048,RELEASE
95,0,0.423032,-0.22303,1.76112,-0.0561051,0.414265,1.75048,RELEASE
96,0,0.427052,-0.224969,1.76112,-0.0561051,0.414265,1.75048,RELEASE
97,0,0.427184,-0.22403,1.75554,-0.0561051,0.414265,1.75048,RELEASE
98,0,0.42282,-0.222996,1.75987,-0.0561051,0.414265,1.75048,RELEASE
99,0,0.425243,-0.223374,1.75776,-0.0561051,0.414265,1.75048,RELEASE
100,0,0.423086,-0.223353,1.76276,-0.0561051,0.414265,1.75048,RELEASE
101,0,0.424697,-0.222724,1.75996,-0.0561051,0.414265,1.75048,RELEASE
102,0,0.424357,-0.224795,1.759,-0.0561051,0.414265,1.75048,RELEASE
103,0,0.423423,-0.222534,1.76053,-0.0561051,0.414265,1.75048,RELEASE
104,0,0.424748,-0.223713,1.75985,-0.0561051,0.414265,1.75048,RELEASE
105,0,0.422707,-0.223203,1.76186,-0.0561051,0.414265,1.75048,RELEASE
106,0,0.423655,-0.22319,1.76035,-0.0561051,0.414265,1.75048,RELEASE
107,0,0.422773,-0.223051,1.76053,-0.0561051,0.414265,1.75048,RELEASE
108,1,0.420634,-0.222313,1.7608,-0.0561051,0.414265,1.75048,SHELF
109,1,0.425423,-0.224135,1.76012,-0.0561051,0.414265,1.75048,SHELF
110,1,0.422758,-0.222486,1.76337,-0.0561051,0.414265,1.75048,SHELF
111,1,0.424684,-0.223879,1.76055,-0.0561051,0.414265,1.75048,SHELF
112,1,0.42275,-0.223257,1.76213,-0.0561051,0.414265,1.75048,SHELF
113,1,0.422878,-0.222579,1.76218,-0.0561051,0.414265,1.75048,SHELF
114,1,0.42418,-0.222667,1.76112,-0.0561051,0.414265,1.75048,SHELF
115,1,0.423549,-0.223127,1.76223,-0.0561051,0.414265,1.75048,SHELF
116,1,0.42462,-0.224397,1.76183,-0.0561051,0.414265,1.75048,SHELF
117,1,0.423331,-0.223143,1.76197,-0.0561051,0.414265,1.75048,SHELF
118,1,0.424292,-0.223736,1.75813,-0.0561051,0.414265,1.75048,SHELF
119,1,0.423968,-0.223314,1.76153,-0.0561051,0.414265,1.75048,SHELF
120,1,0.423523,-0.222984,1.76083,-0.0561051,0.414265,1.75048,SHELF
121,1,0.423517,-0.223429,1.76118,-0.0561051,0.414265,1.75048,SHELF
122,1,0.422753,-0.223292,1.7641,-0.0561051,0.414265,1.75048,SHELF
123,1,0.423429,-0.223321,1.76078,-0.0561051,0.414265,1.75048,SHELF
