52,0,0.486152,-0.189523,1.86872,-nan,-nan,-nan,RELEASE
53,0,0.487946,-0.189376,1.86679,-nan,-nan,-nan,RELEASE
54,0,0.486776,-0.190499,1.8667,-nan,-nan,-nan,RELEASE
55,0,0.485363,-0.19072,1.86747,-0.0032659,0.471101,1.74803,RELEASE
57,0,0.483817,-0.190618,1.86894,-0.0032659,0.471101,1.74803,RELEASE
58,0,0.48633,-0.188807,1.86796,-0.0032659,0.471101,1.74803,RELEASE
59,0,0.485533,-0.190027,1.86508,-0.0032659,0.471101,1.74803,RELEASE
60,0,0.486426,-0.190262,1.86821,-0.0032659,0.471101,1.74803,RELEASE
61,0,0.48618,-0.190338,1.86642,-0.0032659,0.471101,1.74803,RELEASE
62,0,0.485936,-0.19022,1.8688,-0.0032659,0.471101,1.74803,RELEASE
63,0,0.486672,-0.190354,1.86791,-0.0032659,0.471101,1.74803,RELEASE
64,0,0.487169,-0.189675,1.86873,-0.0032659,0.471101,1.74803,RELEASE
65,0,0.487672,-0.19119,1.86937,-0.0032659,0.471101,1.74803,RELEASE
66,0,0.48611,-0.189535,1.86638,-0.0032659,0.471101,1.74803,RELEASE
67,0,0.487234,-0.190908,1.8666,-0.0032659,0.471101,1.74803,RELEASE
68,0,0.486709,-0.191064,1.86695,-0.0032659,0.471101,1.74803,RELEASE
69,0,0.488312,-0.190092,1.86888,-0.0032659,0.471101,1.74803,RELEASE
70,0,0.486539,-0.190117,1.86876,-0.0032659,0.471101,1.74803,RELEASE
71,0,0.486594,-0.190123,1.86895,-0.0032659,0.471101,1.74803,RELEASE
72,0,0.487223,-0.189995,1.86762,-0.0032659,0.471101,1.74803,RELEASE
73,0,0.484976,-0.190737,1.87064,-0.0032659,0.471101,1.74803,RELEASE
74,0,0.48649,-0.19078,1.86355,-0.0032659,0.471101,1.74803,RELEASE
75,0,0.4871,-0.191896,1.86783,-0.0032659,0.471101,1.74803,RELEASE
76,0,0.486109,-0.190871,1.86509,-0.0032659,0.471101,1.74803,RELEASE
77,0,0.486225,-0.189401,1.86846,-0.0032659,0.471101,1.74803,RELEASE
78,0,0.488353,-0.190774,1.87011,-0.0032659,0.471101,1.74803,RELEASE
79,0,0.487327,-0.190979,1.86751,-0.0032659,0.471101,1.74803,RELEASE
80,0,0.486143,-0.190971,1.86879,-0.0032659,0.471101,1.74803,RELEASE
81,0,0.484799,-0.191622,1.86928,-0.0032659,0.471101,1.74803,RELEASE
82,0,0.486909,-0.19195,1.86802,-0.0032659,0.471101,1.74803,RELEASE
83,0,0.486892,-0.191147,1.86565,-0.0032659,0.471101,1.74803,RELEASE
