51,1,0.497069,-0.17842,1.88424,-nan,-nan,-nan,SHELF
111,1,0.486832,-0.179631,1.85206,0.203839,0.484052,1.83059,SHELF
112,1,0.487066,-0.180841,1.85026,0.203839,0.484052,1.83059,SHELF
113,1,0.487194,-0.180026,1.85219,0.203839,0.484052,1.83059,SHELF
114,1,0.485591,-0.180744,1.84979,0.203839,0.484052,1.83059,SHELF
115,1,0.486693,-0.179981,1.85131,0.203839,0.484052,1.83059,SHELF
116,1,0.48649,-0.179786,1.8497,0.203839,0.484052,1.83059,SHELF
117,1,0.486874,-0.180501,1.8526,0.203839,0.484052,1.83059,SHELF
118,1,0.486926,-0.180975,1.85411,0.203839,0.484052,1.83059,SHELF
119,1,0.485782,-0.17937,1.85214,0.203839,0.484052,1.83059,SHELF
120,1,0.487305,-0.179475,1.85437,0.203839,0.484052,1.83059,SHELF
121,1,0.486169,-0.179709,1.85246,0.203839,0.484052,1.83059,SHELF
122,1,0.486095,-0.179206,1.85101,0.203839,0.484052,1.83059,SHELF
123,1,0.485709,-0.181041,1.85203,0.203839,0.484052,1.83059,SHELF
124,1,0.486391,-0.181311,1.85067,0.203839,0.484052,1.83059,SHELF
125,1,0.485149,-0.181782,1.85082,0.203839,0.484052,1.83059,SHELF
126,1,0.485536,-0.181973,1.85137,0.203839,0.484052,1.83059,SHELF
127,1,0.484721,-0.181258,1.84872,0.203839,0.484052,1.83059,SHELF
128,1,0.486359,-0.182596,1.84299,0.203839,0.484052,1.83059,SHELF
129,1,0.484538,-0.183886,1.84331,0.203839,0.484052,1.83059,SHELF
130,1,0.486191,-0.18383,1.8428,0.203839,0.484052,1.83059,SHELF
131,1,0.484623,-0.183651,1.83364,0.203839,0.484052,1.83059,SHELF
132,1,0.483236,-0.18141,1.82558,0.203839,0.484052,1.83059,SHELF
133,1,0.482065,-0.178497,1.81622,0.203839,0.484052,1.83059,SHELF
134,1,0.485014,-0.168895,1.79783,0.203839,0.484052,1.83059,SHELF
135,1,0.480143,-0.163697,1.79077,0.203839,0.484052,1.83059,SHELF
136,1,0.476834,-0.154709,1.77798,0.203839,0.484052,1.83059,MOVE
137,1,0.47175,-0.143149,1.76217,0.203839,0.484052,1.83059,MOVE
138,1,0.465309,-0.127449,1.74055,0.203839,0.484052,1.83059,MOVE
139,1,0.456213,-0.10914,1.71722,0.203839,0.484052,1.83059,MOVE
140,1,0.445952,-0.0888482,1.6881,0.203839,0.484052,1.83059,MOVE
141,1,0.433146,-0.0673256,1.66183,0.203839,0.484052,1.83059,MOVE
142,1,0.419759,-0.0413138,1.63249,0.203839,0.484052,1.83059,MOVE
143,1,0.394671,-0.0233036,1.61463,0.203839,0.484052,1.83059,MOVE
144,1,0.371367,0.000356241,1.58675,0.203839,0.484052,1.83059,MOVE
145,1,0.348689,0.0226319,1.56067,0.203839,0.484052,1.83059,MOVE
146,1,0.319438,0.0415796,1.54258,0.203839,0.484052,1.83059,MOVE
147,1,0.291442,0.060114,1.52646,0.203839,0.484052,1.83059,MOVE
148,1,0.263183,0.0740873,1.51279,0.203839,0.484052,1.83059,MOVE
149,1,0.233092,0.0871193,1.49861,0.203839,0.484052,1.83059,MOVE
150,1,0.199117,0.0941528,1.48909,0.203839,0.484052,1.83059,MOVE
151,1,0.168027,0.100088,1.48211,0.203839,0.484052,1.83059,MOVE
152,1,0.140818,0.10119,1.47677,0.203839,0.484052,1.83059,MOVE
153,1,0.111245,0.0968461,1.47281,0.203839,0.484052,1.83059,MOVE
154,1,0.0816816,0.0895784,1.47231,0.203839,0.484052,1.83059,MOVE
155,1,0.0573998,0.0821332,1.47302,0.203839,0.484052,1.83059,MOVE
156,1,0.0298641,0.0658832,1.47722,0.203839,0.484052,1.83059,MOVE
157,1,0.00802875,0.0489392,1.48109,0.203839,0.484052,1.83059,MOVE
158,1,-0.0167447,0.0284387,1.47855,0.203839,0.484052,1.83059,MOVE
159,1,-0.0365702,0.0100731,1.48147,0.203839,0.484052,1.83059,MOVE
160,1,-0.0556893,-0.00933279,1.48371,0.203839,0.484052,1.83059,MOVE
161,1,-0.0726395,-0.0290305,1.48017,0.203839,0.484052,1.83059,MOVE
162,1,-0.0885677,-0.0457866,1.47498,0.203839,0.484052,1.83059,MOVE
163,1,-0.1048,-0.0618832,1.47171,0.203839,0.484052,1.83059,MOVE
164,1,-0.118774,-0.072659,1.47035,0.203839,0.484052,1.83059,MOVE
165,1,-0.131824,-0.0854117,1.458,0.203839,0.484052,1.83059,MOVE
166,1,-0.142738,-0.0934882,1.45279,0.203839,0.484052,1.83059,MOVE
167,1,-0.153353,-0.103027,1.44444,0.203839,0.484052,1.83059,MOVE
168,0,-0.158737,-0.108346,1.43796,0.203839,0.484052,1.83059,RELEASE
169,0,-0.161541,-0.113162,1.43156,0.203839,0.484052,1.83059,RELEASE
170,0,-0.160088,-0.118381,1.42238,0.203839,0.484052,1.83059,RELEASE
171,0,-0.16276,-0.119649,1.41436,0.203839,0.484052,1.83059,RELEASE
172,0,-0.163484,-0.120853,1.40719,0.203839,0.484052,1.83059,RELEASE
173,0,-0.164359,-0.123293,1.40185,0.203839,0.484052,1.83059,RELEASE
174,0,-0.16511,-0.127075,1.39526,0.203839,0.484052,1.83059,RELEASE
175,0,-0.165002,-0.133702,1.38846,0.203839,0.484052,1.83059,RELEASE
176,0,-0.16346,-0.133895,1.39225,0.203839,0.484052,1.83059,RELEASE
177,0,-0.164254,-0.135564,1.39656,0.203839,0.484052,1.83059,RELEASE
178,0,-0.162859,-0.137419,1.39505,0.203839,0.484052,1.83059,RELEASE
179,0,-0.163659,-0.137034,1.39714,0.203839,0.484052,1.83059,RELEASE
180,0,-0.164203,-0.137651,1.39706,0.203839,0.484052,1.83059,RELEASE
181,0,-0.165335,-0.136622,1.39899,0.203839,0.484052,1.83059,RELEASE
182,0,-0.167211,-0.1363,1.40193,0.203839,0.484052,1.83059,RELEASE
183,0,-0.171582,-0.133394,1.40532,0.203839,0.484052,1.83059,RELEASE
184,0,-0.221966,-0.131229,1.41413,0.203839,0.484052,1.83059,RELEASE
185,1,-0.225809,-0.130361,1.41719,0.203839,0.484052,1.83059,BIN
186,1,-0.230122,-0.127696,1.41989,0.203839,0.484052,1.83059,BIN
187,1,-0.236564,-0.126904,1.42153,0.203839,0.484052,1.83059,BIN
188,1,-0.245524,-0.127994,1.43252,0.203839,0.484052,1.83059,BIN
189,1,-0.264236,-0.13507,1.43951,0.203839,0.484052,1.83059,BIN
190,1,-0.285659,-0.14552,1.44312,0.203839,0.484052,1.83059,BIN
191,1,-0.305703,-0.164769,1.44883,0.203839,0.484052,1.83059,BIN
192,1,-0.331053,-0.183079,1.45847,0.203839,0.484052,1.83059,BIN
193,1,-0.356004,-0.206393,1.46507,0.203839,0.484052,1.83059,BIN
194,1,-0.376223,-0.225881,1.47606,0.203839,0.484052,1.83059,BIN
195,1,-0.389611,-0.248885,1.47854,0.203839,0.484052,1.83059,BIN
196,1,-0.396041,-0.279914,1.47883,0.203839,0.484052,1.83059,BIN
197,1,-0.406642,-0.298604,1.47663,0.203839,0.484052,1.83059,BIN
198,1,-0.414536,-0.314326,1.47788,0.203839,0.484052,1.83059,BIN
199,1,-0.418628,-0.331113,1.47537,0.203839,0.484052,1.83059,BIN
200,1,-0.421552,-0.344862,1.47499,0.203839,0.484052,1.83059,BIN
201,1,-0.424966,-0.356906,1.47411,0.203839,0.484052,1.83059,BIN
202,1,-0.431696,-0.364019,1.48411,0.203839,0.484052,1.83059,BIN
203,1,-0.431193,-0.367953,1.48436,0.203839,0.484052,1.83059,BIN
204,1,-0.431119,-0.370544,1.48436,0.203839,0.484052,1.83059,BIN
205,1,-0.431334,-0.375315,1.48555,0.203839,0.484052,1.83059,BIN
206,1,-0.430507,-0.372119,1.48474,0.203839,0.484052,1.83059,BIN
207,1,-0.431543,-0.374878,1.48393,0.203839,0.484052,1.83059,BIN
208,1,-0.430234,-0.373329,1.48363,0.203839,0.484052,1.83059,BIN
209,1,-0.428909,-0.375364,1.48344,0.203839,0.484052,1.83059,BIN
210,0,-0.42614,-0.372247,1.48361,0.203839,0.484052,1.83059,RELEASE
211,0,-0.425209,-0.371959,1.48288,0.203839,0.484052,1.83059,RELEASE
212,0,-0.426066,-0.373015,1.482,0.203839,0.484052,1.83059,RELEASE
213,0,-0.425895,-0.374701,1.4829,0.203839,0.484052,1.83059,RELEASE
214,0,-0.428896,-0.373573,1.48414,0.203839,0.484052,1.83059,RELEASE
215,0,-0.429784,-0.374493,1.48461,0.203839,0.484052,1.83059,RELEASE
216,0,-0.431002,-0.371823,1.48454,0.203839,0.484052,1.83059,RELEASE
217,0,-0.431322,-0.374125,1.48664,0.203839,0.484052,1.83059,RELEASE
218,0,-0.429916,-0.371605,1.48541,0.203839,0.484052,1.83059,RELEASE
219,0,-0.427853,-0.371984,1.48485,0.203839,0.484052,1.83059,RELEASE
220,0,-0.429585,-0.372239,1.48482,0.203839,0.484052,1.83059,RELEASE
221,0,-0.429242,-0.372117,1.48442,0.203839,0.484052,1.83059,RELEASE
222,0,-0.430516,-0.371121,1.48529,0.203839,0.484052,1.83059,RELEASE
223,0,-0.430796,-0.369566,1.48869,0.203839,0.484052,1.83059,RELEASE
224,0,-0.430492,-0.367612,1.49039,0.203839,0.484052,1.83059,RELEASE
225,0,-0.430013,-0.370502,1.48655,0.203839,0.484052,1.83059,RELEASE
226,0,-0.43045,-0.369613,1.48818,0.203839,0.484052,1.83059,RELEASE
227,0,-0.430466,-0.366778,1.48897,0.203839,0.484052,1.83059,RELEASE
228,0,-0.430287,-0.369176,1.48898,0.203839,0.484052,1.83059,RELEASE
229,0,-0.43278,-0.364408,1.49726,0.203839,0.484052,1.83059,RELEASE
230,0,-0.429646,-0.369373,1.48677,0.203839,0.484052,1.83059,RELEASE
231,0,-0.431192,-0.36832,1.48763,0.203839,0.484052,1.83059,RELEASE
232,0,-0.430153,-0.36989,1.48593,0.203839,0.484052,1.83059,RELEASE
233,0,-0.429212,-0.371632,1.48618,0.203839,0.484052,1.83059,RELEASE
234,0,-0.429621,-0.370032,1.48569,0.203839,0.484052,1.83059,RELEASE
235,0,-0.429194,-0.370346,1.48702,0.203839,0.484052,1.83059,RELEASE
236,0,-0.431732,-0.370146,1.49107,0.203839,0.484052,1.83059,RELEASE
237,0,-0.433172,-0.366271,1.49155,0.203839,0.484052,1.83059,RELEASE
238,0,-0.43044,-0.37148,1.48633,0.203839,0.484052,1.83059,RELEASE
239,0,-0.429631,-0.371674,1.48579,0.203839,0.484052,1.83059,RELEASE
240,0,-0.428989,-0.374546,1.48533,0.203839,0.484052,1.83059,RELEASE
241,0,-0.429689,-0.374319,1.48571,0.203839,0.484052,1.83059,RELEASE
242,0,-0.378511,-0.33162,1.382,0.203839,0.484052,1.83059,RELEASE
243,0,-0.430004,-0.373266,1.48864,0.203839,0.484052,1.83059,RELEASE
244,0,-0.428676,-0.374243,1.48404,0.203839,0.484052,1.83059,RELEASE
245,0,-0.428195,-0.373592,1.48166,0.203839,0.484052,1.83059,RELEASE
246,0,-0.427817,-0.375406,1.48357,0.203839,0.484052,1.83059,RELEASE
247,0,-0.428025,-0.375431,1.48433,0.203839,0.484052,1.83059,RELEASE
248,0,-0.430369,-0.371959,1.48339,0.203839,0.484052,1.83059,RELEASE
249,0,-0.428429,-0.37092,1.48346,0.203839,0.484052,1.83059,RELEASE
250,0,-0.428018,-0.375125,1.48369,0.203839,0.484052,1.83059,RELEASE
251,0,-0.428484,-0.375075,1.48441,0.203839,0.484052,1.83059,RELEASE
252,0,-0.427632,-0.372526,1.4837,0.203839,0.484052,1.83059,RELEASE
253,0,-0.429262,-0.373384,1.48463,0.203839,0.484052,1.83059,RELEASE
254,0,-0.428649,-0.375117,1.48405,0.203839,0.484052,1.83059,RELEASE
255,0,-0.430531,-0.374114,1.4846,0.203839,0.484052,1.83059,RELEASE
256,0,-0.428214,-0.374584,1.48271,0.203839,0.484052,1.83059,RELEASE
257,0,-0.427641,-0.374508,1.48028,0.203839,0.484052,1.83059,RELEASE
258,0,-0.428638,-0.373508,1.48345,0.203839,0.484052,1.83059,RELEASE
259,0,-0.428842,-0.373245,1.48504,0.203839,0.484052,1.83059,RELEASE
260,0,-0.429096,-0.373805,1.48505,0.203839,0.484052,1.83059,RELEASE
261,0,-0.428907,-0.376493,1.48176,0.203839,0.484052,1.83059,RELEASE
262,0,-0.429656,-0.373576,1.48286,0.203839,0.484052,1.83059,RELEASE
263,0,-0.429826,-0.372667,1.48797,0.203839,0.484052,1.83059,RELEASE
264,0,-0.42918,-0.372443,1.48759,0.203839,0.484052,1.83059,RELEASE
265,0,-0.427924,-0.373146,1.48328,0.203839,0.484052,1.83059,RELEASE
266,0,-0.431307,-0.374096,1.4864,0.203839,0.484052,1.83059,RELEASE
267,0,-0.428934,-0.375504,1.48483,0.203839,0.484052,1.83059,RELEASE
268,0,-0.429965,-0.373277,1.48487,0.203839,0.484052,1.83059,RELEASE
269,0,-0.428744,-0.374845,1.48472,0.203839,0.484052,1.83059,RELEASE
270,0,-0.428888,-0.374459,1.48408,0.203839,0.484052,1.83059,RELEASE
271,0,-0.431593,-0.372252,1.48894,0.203839,0.484052,1.83059,RELEASE
272,0,-0.429323,-0.371748,1.48455,0.203839,0.484052,1.83059,RELEASE
273,0,-0.430547,-0.372857,1.4849,0.203839,0.484052,1.83059,RELEASE
274,0,-0.427942,-0.376902,1.48093,0.203839,0.484052,1.83059,RELEASE
275,0,-0.428171,-0.374746,1.48357,0.203839,0.484052,1.83059,RELEASE
276,0,-0.429143,-0.373428,1.48511,0.203839,0.484052,1.83059,RELEASE
